Logging to data/tb_logs/20260804_061817
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00185     |
|    std                  | 0.0701       |
|    value_loss           | 0.586        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 629          |
|    ep_rew_mean          | 27.1         |
| time/                   |              |
|    fps                  | 10955        |
|    iterations           | 44           |
|    time_elapsed         | 526          |
|    total_timesteps      | 5767168      |
| train/                  |              |
|    approx_kl            | 0.0030248584 |
|    clip_fraction        | 0.12         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 29.6         |
|    explained_variance   | 0.865        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.99         |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00189     |
|    std                  | 0.0707       |
|    value_loss           | 0.631        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 627         |
|    ep_rew_mean          | 27          |
| time/                   |             |
|    fps                  | 10949       |
|    iterations           | 45          |
|    time_elapsed         | 538         |
|    total_timesteps      | 5898240     |
| train/                  |             |
|    approx_kl            | 0.003016247 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 29.4        |
|    explained_variance   | 0.869       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.01        |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00202    |
|    std                  | 0.0713      |
|    value_loss           | 0.609       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 680          |
|    ep_rew_mean          | 29.6         |
| time/                   |              |
|    fps                  | 10954        |
|    iterations           | 46           |
|    time_elapsed         | 550          |
|    total_timesteps      | 6029312      |
| train/                  |              |
|    approx_kl            | 0.0029721216 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 29.2         |
|    explained_variance   | 0.864        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.14         |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.0718       |
|    value_loss           | 0.597        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 642         |
|    ep_rew_mean          | 27.7        |
| time/                   |             |
|    fps                  | 10958       |
|    iterations           | 47          |
|    time_elapsed         | 562         |
|    total_timesteps      | 6160384     |
| train/                  |             |
|    approx_kl            | 0.003061489 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 29          |
|    explained_variance   | 0.857       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.07        |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00219    |
|    std                  | 0.0724      |
|    value_loss           | 0.607       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 649          |
|    ep_rew_mean          | 28.2         |
| time/                   |              |
|    fps                  | 10962        |
|    iterations           | 48           |
|    time_elapsed         | 573          |
|    total_timesteps      | 6291456      |
| train/                  |              |
|    approx_kl            | 0.0030380087 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28.8         |
|    explained_variance   | 0.861        |
|    learning_rate        | 1e-05        |
|    loss                 | 2            |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.073        |
|    value_loss           | 0.63         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 599          |
|    ep_rew_mean          | 26           |
| time/                   |              |
|    fps                  | 10962        |
|    iterations           | 49           |
|    time_elapsed         | 585          |
|    total_timesteps      | 6422528      |
| train/                  |              |
|    approx_kl            | 0.0030169731 |
|    clip_fraction        | 0.117        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28.6         |
|    explained_variance   | 0.855        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.06         |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.00175     |
|    std                  | 0.0736       |
|    value_loss           | 0.649        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 561         |
|    ep_rew_mean          | 24.4        |
| time/                   |             |
|    fps                  | 10965       |
|    iterations           | 50          |
|    time_elapsed         | 597         |
|    total_timesteps      | 6553600     |
| train/                  |             |
|    approx_kl            | 0.002965902 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 28.5        |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | 2           |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.00177    |
|    std                  | 0.0742      |
|    value_loss           | 0.637       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 599          |
|    ep_rew_mean          | 25.4         |
| time/                   |              |
|    fps                  | 10966        |
|    iterations           | 51           |
|    time_elapsed         | 609          |
|    total_timesteps      | 6684672      |
| train/                  |              |
|    approx_kl            | 0.0030254722 |
|    clip_fraction        | 0.117        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28.3         |
|    explained_variance   | 0.884        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.93         |
|    n_updates            | 500          |
|    policy_gradient_loss | -0.00217     |
|    std                  | 0.0748       |
|    value_loss           | 0.584        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 627         |
|    ep_rew_mean          | 27          |
| time/                   |             |
|    fps                  | 10967       |
|    iterations           | 52          |
|    time_elapsed         | 621         |
|    total_timesteps      | 6815744     |
| train/                  |             |
|    approx_kl            | 0.002954369 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 28.1        |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 2           |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00213    |
|    std                  | 0.0754      |
|    value_loss           | 0.598       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 601          |
|    ep_rew_mean          | 26.1         |
| time/                   |              |
|    fps                  | 10972        |
|    iterations           | 53           |
|    time_elapsed         | 633          |
|    total_timesteps      | 6946816      |
| train/                  |              |
|    approx_kl            | 0.0030267523 |
|    clip_fraction        | 0.117        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.9         |
|    explained_variance   | 0.875        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.94         |
|    n_updates            | 520          |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.076        |
|    value_loss           | 0.648        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 625          |
|    ep_rew_mean          | 26.7         |
| time/                   |              |
|    fps                  | 10974        |
|    iterations           | 54           |
|    time_elapsed         | 644          |
|    total_timesteps      | 7077888      |
| train/                  |              |
|    approx_kl            | 0.0030201043 |
|    clip_fraction        | 0.116        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.7         |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.98         |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.0021      |
|    std                  | 0.0767       |
|    value_loss           | 0.597        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 586          |
|    ep_rew_mean          | 25.6         |
| time/                   |              |
|    fps                  | 10979        |
|    iterations           | 55           |
|    time_elapsed         | 656          |
|    total_timesteps      | 7208960      |
| train/                  |              |
|    approx_kl            | 0.0029980363 |
|    clip_fraction        | 0.115        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.5         |
|    explained_variance   | 0.883        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.96         |
|    n_updates            | 540          |
|    policy_gradient_loss | -0.00228     |
|    std                  | 0.0773       |
|    value_loss           | 0.604        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 625          |
|    ep_rew_mean          | 26.9         |
| time/                   |              |
|    fps                  | 10982        |
|    iterations           | 56           |
|    time_elapsed         | 668          |
|    total_timesteps      | 7340032      |
| train/                  |              |
|    approx_kl            | 0.0030150576 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.3         |
|    explained_variance   | 0.882        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.01         |
|    n_updates            | 550          |
|    policy_gradient_loss | -0.00219     |
|    std                  | 0.0779       |
|    value_loss           | 0.601        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 633          |
|    ep_rew_mean          | 26.8         |
| time/                   |              |
|    fps                  | 10986        |
|    iterations           | 57           |
|    time_elapsed         | 680          |
|    total_timesteps      | 7471104      |
| train/                  |              |
|    approx_kl            | 0.0028969594 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.1         |
|    explained_variance   | 0.877        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.91         |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.00198     |
|    std                  | 0.0786       |
|    value_loss           | 0.61         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 661          |
|    ep_rew_mean          | 28.6         |
| time/                   |              |
|    fps                  | 10986        |
|    iterations           | 58           |
|    time_elapsed         | 691          |
|    total_timesteps      | 7602176      |
| train/                  |              |
|    approx_kl            | 0.0029866712 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.9         |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.97         |
|    n_updates            | 570          |
|    policy_gradient_loss | -0.00204     |
|    std                  | 0.0792       |
|    value_loss           | 0.601        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 648          |
|    ep_rew_mean          | 27.9         |
| time/                   |              |
|    fps                  | 10989        |
|    iterations           | 59           |
|    time_elapsed         | 703          |
|    total_timesteps      | 7733248      |
| train/                  |              |
|    approx_kl            | 0.0029620267 |
|    clip_fraction        | 0.115        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.7         |
|    explained_variance   | 0.866        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.95         |
|    n_updates            | 580          |
|    policy_gradient_loss | -0.00205     |
|    std                  | 0.0799       |
|    value_loss           | 0.651        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 662         |
|    ep_rew_mean          | 28.7        |
| time/                   |             |
|    fps                  | 10990       |
|    iterations           | 60          |
|    time_elapsed         | 715         |
|    total_timesteps      | 7864320     |
| train/                  |             |
|    approx_kl            | 0.002901006 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 26.5        |
|    explained_variance   | 0.86        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.98        |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.00193    |
|    std                  | 0.0805      |
|    value_loss           | 0.602       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 674          |
|    ep_rew_mean          | 29.5         |
| time/                   |              |
|    fps                  | 10992        |
|    iterations           | 61           |
|    time_elapsed         | 727          |
|    total_timesteps      | 7995392      |
| train/                  |              |
|    approx_kl            | 0.0029852039 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.3         |
|    explained_variance   | 0.843        |
|    learning_rate        | 1e-05        |
|    loss                 | 2            |
|    n_updates            | 600          |
|    policy_gradient_loss | -0.0019      |
|    std                  | 0.0812       |
|    value_loss           | 0.697        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 662          |
|    ep_rew_mean          | 28.8         |
| time/                   |              |
|    fps                  | 10993        |
|    iterations           | 62           |
|    time_elapsed         | 739          |
|    total_timesteps      | 8126464      |
| train/                  |              |
|    approx_kl            | 0.0030032736 |
|    clip_fraction        | 0.115        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.1         |
|    explained_variance   | 0.85         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.97         |
|    n_updates            | 610          |
|    policy_gradient_loss | -0.00187     |
|    std                  | 0.0818       |
|    value_loss           | 0.625        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 692          |
|    ep_rew_mean          | 30.2         |
| time/                   |              |
|    fps                  | 10996        |
|    iterations           | 63           |
|    time_elapsed         | 750          |
|    total_timesteps      | 8257536      |
| train/                  |              |
|    approx_kl            | 0.0029808024 |
|    clip_fraction        | 0.116        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.9         |
|    explained_variance   | 0.85         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.92         |
|    n_updates            | 620          |
|    policy_gradient_loss | -0.00211     |
|    std                  | 0.0825       |
|    value_loss           | 0.664        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 684        |
|    ep_rew_mean          | 29.8       |
| time/                   |            |
|    fps                  | 10997      |
|    iterations           | 64         |
|    time_elapsed         | 762        |
|    total_timesteps      | 8388608    |
| train/                  |            |
|    approx_kl            | 0.00296346 |
|    clip_fraction        | 0.111      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 25.7       |
|    explained_variance   | 0.835      |
|    learning_rate        | 1e-05      |
|    loss                 | 1.94       |
|    n_updates            | 630        |
|    policy_gradient_loss | -0.00192   |
|    std                  | 0.0832     |
|    value_loss           | 0.66       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 671          |
|    ep_rew_mean          | 29.3         |
| time/                   |              |
|    fps                  | 11001        |
|    iterations           | 65           |
|    time_elapsed         | 774          |
|    total_timesteps      | 8519680      |
| train/                  |              |
|    approx_kl            | 0.0029741416 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.5         |
|    explained_variance   | 0.87         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.85         |
|    n_updates            | 640          |
|    policy_gradient_loss | -0.00222     |
|    std                  | 0.0839       |
|    value_loss           | 0.609        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 659          |
|    ep_rew_mean          | 28.7         |
| time/                   |              |
|    fps                  | 11005        |
|    iterations           | 66           |
|    time_elapsed         | 786          |
|    total_timesteps      | 8650752      |
| train/                  |              |
|    approx_kl            | 0.0029418627 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.3         |
|    explained_variance   | 0.858        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.9          |
|    n_updates            | 650          |
|    policy_gradient_loss | -0.00198     |
|    std                  | 0.0846       |
|    value_loss           | 0.633        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 644          |
|    ep_rew_mean          | 28           |
| time/                   |              |
|    fps                  | 11007        |
|    iterations           | 67           |
|    time_elapsed         | 797          |
|    total_timesteps      | 8781824      |
| train/                  |              |
|    approx_kl            | 0.0029226705 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.1         |
|    explained_variance   | 0.87         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.8          |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00216     |
|    std                  | 0.0853       |
|    value_loss           | 0.589        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 665         |
|    ep_rew_mean          | 28.7        |
| time/                   |             |
|    fps                  | 11008       |
|    iterations           | 68          |
|    time_elapsed         | 809         |
|    total_timesteps      | 8912896     |
| train/                  |             |
|    approx_kl            | 0.002962322 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 24.9        |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.85        |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.00203    |
|    std                  | 0.086       |
|    value_loss           | 0.581       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 617          |
|    ep_rew_mean          | 26.4         |
| time/                   |              |
|    fps                  | 11010        |
|    iterations           | 69           |
|    time_elapsed         | 821          |
|    total_timesteps      | 9043968      |
| train/                  |              |
|    approx_kl            | 0.0028783816 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 24.7         |
|    explained_variance   | 0.877        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.76         |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.0021      |
|    std                  | 0.0867       |
|    value_loss           | 0.618        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 643          |
|    ep_rew_mean          | 27.6         |
| time/                   |              |
|    fps                  | 11012        |
|    iterations           | 70           |
|    time_elapsed         | 833          |
|    total_timesteps      | 9175040      |
| train/                  |              |
|    approx_kl            | 0.0029218832 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 24.5         |
|    explained_variance   | 0.891        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.74         |
|    n_updates            | 690          |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.0874       |
|    value_loss           | 0.582        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 655         |
|    ep_rew_mean          | 28.3        |
| time/                   |             |
|    fps                  | 11013       |
|    iterations           | 71          |
|    time_elapsed         | 844         |
|    total_timesteps      | 9306112     |
| train/                  |             |
|    approx_kl            | 0.002924188 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 24.3        |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.78        |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00228    |
|    std                  | 0.0881      |
|    value_loss           | 0.577       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 691          |
|    ep_rew_mean          | 29.6         |
| time/                   |              |
|    fps                  | 11015        |
|    iterations           | 72           |
|    time_elapsed         | 856          |
|    total_timesteps      | 9437184      |
| train/                  |              |
|    approx_kl            | 0.0029087418 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 24.1         |
|    explained_variance   | 0.878        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.75         |
|    n_updates            | 710          |
|    policy_gradient_loss | -0.00209     |
|    std                  | 0.0888       |
|    value_loss           | 0.597        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 654          |
|    ep_rew_mean          | 28.3         |
| time/                   |              |
|    fps                  | 11018        |
|    iterations           | 73           |
|    time_elapsed         | 868          |
|    total_timesteps      | 9568256      |
| train/                  |              |
|    approx_kl            | 0.0029323709 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.9         |
|    explained_variance   | 0.879        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.74         |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.0896       |
|    value_loss           | 0.603        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 674          |
|    ep_rew_mean          | 29.4         |
| time/                   |              |
|    fps                  | 11020        |
|    iterations           | 74           |
|    time_elapsed         | 880          |
|    total_timesteps      | 9699328      |
| train/                  |              |
|    approx_kl            | 0.0028394223 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.7         |
|    explained_variance   | 0.883        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.76         |
|    n_updates            | 730          |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.0903       |
|    value_loss           | 0.569        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 666          |
|    ep_rew_mean          | 29           |
| time/                   |              |
|    fps                  | 11023        |
|    iterations           | 75           |
|    time_elapsed         | 891          |
|    total_timesteps      | 9830400      |
| train/                  |              |
|    approx_kl            | 0.0029600407 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.5         |
|    explained_variance   | 0.864        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.83         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00208     |
|    std                  | 0.091        |
|    value_loss           | 0.629        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 703          |
|    ep_rew_mean          | 30.8         |
| time/                   |              |
|    fps                  | 11026        |
|    iterations           | 76           |
|    time_elapsed         | 903          |
|    total_timesteps      | 9961472      |
| train/                  |              |
|    approx_kl            | 0.0029441162 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.3         |
|    explained_variance   | 0.859        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.71         |
|    n_updates            | 750          |
|    policy_gradient_loss | -0.00202     |
|    std                  | 0.0918       |
|    value_loss           | 0.613        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 690          |
|    ep_rew_mean          | 30           |
| time/                   |              |
|    fps                  | 11026        |
|    iterations           | 77           |
|    time_elapsed         | 915          |
|    total_timesteps      | 10092544     |
| train/                  |              |
|    approx_kl            | 0.0029759663 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.1         |
|    explained_variance   | 0.847        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.84         |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.0021      |
|    std                  | 0.0926       |
|    value_loss           | 0.632        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 702         |
|    ep_rew_mean          | 30.6        |
| time/                   |             |
|    fps                  | 11028       |
|    iterations           | 78          |
|    time_elapsed         | 927         |
|    total_timesteps      | 10223616    |
| train/                  |             |
|    approx_kl            | 0.002883051 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 23          |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.71        |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.0022     |
|    std                  | 0.0933      |
|    value_loss           | 0.613       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 670         |
|    ep_rew_mean          | 29.1        |
| time/                   |             |
|    fps                  | 11029       |
|    iterations           | 79          |
|    time_elapsed         | 938         |
|    total_timesteps      | 10354688    |
| train/                  |             |
|    approx_kl            | 0.002884438 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 22.8        |
|    explained_variance   | 0.854       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.76        |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00204    |
|    std                  | 0.0941      |
|    value_loss           | 0.632       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 694         |
|    ep_rew_mean          | 30.4        |
| time/                   |             |
|    fps                  | 11030       |
|    iterations           | 80          |
|    time_elapsed         | 950         |
|    total_timesteps      | 10485760    |
| train/                  |             |
|    approx_kl            | 0.002924385 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 22.6        |
|    explained_variance   | 0.871       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.8         |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00234    |
|    std                  | 0.0949      |
|    value_loss           | 0.601       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 651         |
|    ep_rew_mean          | 28.4        |
| time/                   |             |
|    fps                  | 11030       |
|    iterations           | 81          |
|    time_elapsed         | 962         |
|    total_timesteps      | 10616832    |
| train/                  |             |
|    approx_kl            | 0.002906086 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 22.4        |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.75        |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.00217    |
|    std                  | 0.0957      |
|    value_loss           | 0.672       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 661          |
|    ep_rew_mean          | 28.4         |
| time/                   |              |
|    fps                  | 11030        |
|    iterations           | 82           |
|    time_elapsed         | 974          |
|    total_timesteps      | 10747904     |
| train/                  |              |
|    approx_kl            | 0.0029433593 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 22.2         |
|    explained_variance   | 0.86         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.76         |
|    n_updates            | 810          |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.0965       |
|    value_loss           | 0.643        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 669          |
|    ep_rew_mean          | 29.1         |
| time/                   |              |
|    fps                  | 11031        |
|    iterations           | 83           |
|    time_elapsed         | 986          |
|    total_timesteps      | 10878976     |
| train/                  |              |
|    approx_kl            | 0.0027803308 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 22           |
|    explained_variance   | 0.859        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.8          |
|    n_updates            | 820          |
|    policy_gradient_loss | -0.00208     |
|    std                  | 0.0972       |
|    value_loss           | 0.648        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 658          |
|    ep_rew_mean          | 28.5         |
| time/                   |              |
|    fps                  | 11031        |
|    iterations           | 84           |
|    time_elapsed         | 998          |
|    total_timesteps      | 11010048     |
| train/                  |              |
|    approx_kl            | 0.0029125656 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 21.8         |
|    explained_variance   | 0.863        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.67         |
|    n_updates            | 830          |
|    policy_gradient_loss | -0.00237     |
|    std                  | 0.098        |
|    value_loss           | 0.649        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 665          |
|    ep_rew_mean          | 28.8         |
| time/                   |              |
|    fps                  | 11033        |
|    iterations           | 85           |
|    time_elapsed         | 1009         |
|    total_timesteps      | 11141120     |
| train/                  |              |
|    approx_kl            | 0.0029017334 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 21.6         |
|    explained_variance   | 0.873        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.64         |
|    n_updates            | 840          |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.0989       |
|    value_loss           | 0.595        |
------------------------------------------
------------------------------------------
| rollout/                |              |
