Logging to ./data/gamma4/tb
---------------------------------
| rollout/           |          |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 18.7        |
|    explained_variance   | 0.853       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.08        |
|    n_updates            | 3570        |
|    policy_gradient_loss | -0.000528   |
|    std                  | 0.115       |
|    value_loss           | 0.977       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 346         |
|    ep_rew_mean          | 16.1        |
| time/                   |             |
|    fps                  | 1887        |
|    iterations           | 53          |
|    time_elapsed         | 3681        |
|    total_timesteps      | 6946816     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005140708 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 18.6        |
|    explained_variance   | 0.866       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.958       |
|    n_updates            | 3580        |
|    policy_gradient_loss | -0.000594   |
|    std                  | 0.115       |
|    value_loss           | 0.875       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 370          |
|    ep_rew_mean          | 17.4         |
| time/                   |              |
|    fps                  | 1886         |
|    iterations           | 54           |
|    time_elapsed         | 3752         |
|    total_timesteps      | 7077888      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0051187756 |
|    clip_fraction        | 0.261        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 18.5         |
|    explained_variance   | 0.859        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.03         |
|    n_updates            | 3590         |
|    policy_gradient_loss | -0.000415    |
|    std                  | 0.116        |
|    value_loss           | 0.913        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | 16.9        |
| time/                   |             |
|    fps                  | 1885        |
|    iterations           | 55          |
|    time_elapsed         | 3822        |
|    total_timesteps      | 7208960     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005006034 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 18.4        |
|    explained_variance   | 0.871       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.9         |
|    n_updates            | 3600        |
|    policy_gradient_loss | -0.000825   |
|    std                  | 0.116       |
|    value_loss           | 0.815       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | 17.3        |
| time/                   |             |
|    fps                  | 1885        |
|    iterations           | 56          |
|    time_elapsed         | 3892        |
|    total_timesteps      | 7340032     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004969025 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 18.4        |
|    explained_variance   | 0.866       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.938       |
|    n_updates            | 3610        |
|    policy_gradient_loss | -0.000438   |
|    std                  | 0.116       |
|    value_loss           | 0.865       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 373          |
|    ep_rew_mean          | 17.4         |
| time/                   |              |
|    fps                  | 1884         |
|    iterations           | 57           |
|    time_elapsed         | 3963         |
|    total_timesteps      | 7471104      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0051267166 |
|    clip_fraction        | 0.263        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 18.3         |
|    explained_variance   | 0.864        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.925        |
|    n_updates            | 3620         |
|    policy_gradient_loss | -0.000655    |
|    std                  | 0.117        |
|    value_loss           | 0.882        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 371         |
|    ep_rew_mean          | 17.4        |
| time/                   |             |
|    fps                  | 1884        |
|    iterations           | 58          |
|    time_elapsed         | 4033        |
|    total_timesteps      | 7602176     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005048557 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 18.2        |
|    explained_variance   | 0.866       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.05        |
|    n_updates            | 3630        |
|    policy_gradient_loss | -0.000442   |
|    std                  | 0.117       |
|    value_loss           | 0.863       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 363         |
|    ep_rew_mean          | 17.4        |
| time/                   |             |
|    fps                  | 1884        |
|    iterations           | 59          |
|    time_elapsed         | 4103        |
|    total_timesteps      | 7733248     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005075861 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 18.1        |
|    explained_variance   | 0.835       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.11        |
|    n_updates            | 3640        |
|    policy_gradient_loss | -0.000448   |
|    std                  | 0.118       |
|    value_loss           | 0.972       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 370          |
|    ep_rew_mean          | 17.8         |
| time/                   |              |
|    fps                  | 1884         |
|    iterations           | 60           |
|    time_elapsed         | 4173         |
|    total_timesteps      | 7864320      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0049193115 |
|    clip_fraction        | 0.253        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 18           |
|    explained_variance   | 0.828        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.19         |
|    n_updates            | 3650         |
|    policy_gradient_loss | -0.000379    |
|    std                  | 0.118        |
|    value_loss           | 0.953        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 385          |
|    ep_rew_mean          | 18.7         |
| time/                   |              |
|    fps                  | 1883         |
|    iterations           | 61           |
|    time_elapsed         | 4243         |
|    total_timesteps      | 7995392      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0049331114 |
|    clip_fraction        | 0.257        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17.9         |
|    explained_variance   | 0.822        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.07         |
|    n_updates            | 3660         |
|    policy_gradient_loss | -0.000334    |
|    std                  | 0.118        |
|    value_loss           | 0.98         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 385          |
|    ep_rew_mean          | 18.2         |
| time/                   |              |
|    fps                  | 1883         |
|    iterations           | 62           |
|    time_elapsed         | 4314         |
|    total_timesteps      | 8126464      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0048271157 |
|    clip_fraction        | 0.256        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17.8         |
|    explained_variance   | 0.812        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.1          |
|    n_updates            | 3670         |
|    policy_gradient_loss | -1.68e-05    |
|    std                  | 0.119        |
|    value_loss           | 1.03         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 399        |
|    ep_rew_mean          | 18.5       |
| time/                   |            |
|    fps                  | 1883       |
|    iterations           | 63         |
|    time_elapsed         | 4385       |
|    total_timesteps      | 8257536    |
| train/                  |            |
|    adaptive_lr          | 5e-05      |
|    approx_kl            | 0.00529127 |
|    clip_fraction        | 0.261      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 17.7       |
|    explained_variance   | 0.826      |
|    learning_rate        | 5e-05      |
|    loss                 | 1.24       |
|    n_updates            | 3680       |
|    policy_gradient_loss | -0.000349  |
|    std                  | 0.119      |
|    value_loss           | 1.01       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 382         |
|    ep_rew_mean          | 17.8        |
| time/                   |             |
|    fps                  | 1882        |
|    iterations           | 64          |
|    time_elapsed         | 4455        |
|    total_timesteps      | 8388608     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004926308 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 17.6        |
|    explained_variance   | 0.838       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.13        |
|    n_updates            | 3690        |
|    policy_gradient_loss | -0.000439   |
|    std                  | 0.12        |
|    value_loss           | 1.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 372         |
|    ep_rew_mean          | 17          |
| time/                   |             |
|    fps                  | 1882        |
|    iterations           | 65          |
|    time_elapsed         | 4525        |
|    total_timesteps      | 8519680     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005083996 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 17.6        |
|    explained_variance   | 0.849       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.22        |
|    n_updates            | 3700        |
|    policy_gradient_loss | -0.000479   |
|    std                  | 0.12        |
|    value_loss           | 0.992       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | 15.9        |
| time/                   |             |
|    fps                  | 1882        |
|    iterations           | 66          |
|    time_elapsed         | 4595        |
|    total_timesteps      | 8650752     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004974167 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 17.5        |
|    explained_variance   | 0.858       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.3         |
|    n_updates            | 3710        |
|    policy_gradient_loss | -0.000427   |
|    std                  | 0.12        |
|    value_loss           | 0.959       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | 15.8        |
| time/                   |             |
|    fps                  | 1881        |
|    iterations           | 67          |
|    time_elapsed         | 4666        |
|    total_timesteps      | 8781824     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004964793 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 17.4        |
|    explained_variance   | 0.851       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.02        |
|    n_updates            | 3720        |
|    policy_gradient_loss | -0.000504   |
|    std                  | 0.121       |
|    value_loss           | 1.01        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 343          |
|    ep_rew_mean          | 15.7         |
| time/                   |              |
|    fps                  | 1881         |
|    iterations           | 68           |
|    time_elapsed         | 4737         |
|    total_timesteps      | 8912896      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0049772477 |
|    clip_fraction        | 0.258        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17.3         |
|    explained_variance   | 0.864        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.08         |
|    n_updates            | 3730         |
|    policy_gradient_loss | -0.000706    |
|    std                  | 0.121        |
|    value_loss           | 0.919        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 347          |
|    ep_rew_mean          | 16           |
| time/                   |              |
|    fps                  | 1880         |
|    iterations           | 69           |
|    time_elapsed         | 4809         |
|    total_timesteps      | 9043968      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0049720583 |
|    clip_fraction        | 0.256        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17.2         |
|    explained_variance   | 0.849        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.16         |
|    n_updates            | 3740         |
|    policy_gradient_loss | -0.00062     |
|    std                  | 0.122        |
|    value_loss           | 1            |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 337          |
|    ep_rew_mean          | 15.7         |
| time/                   |              |
|    fps                  | 1880         |
|    iterations           | 70           |
|    time_elapsed         | 4879         |
|    total_timesteps      | 9175040      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0048857187 |
|    clip_fraction        | 0.252        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17.2         |
|    explained_variance   | 0.843        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.16         |
|    n_updates            | 3750         |
|    policy_gradient_loss | -0.00073     |
|    std                  | 0.122        |
|    value_loss           | 0.944        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 346          |
|    ep_rew_mean          | 16           |
| time/                   |              |
|    fps                  | 1880         |
|    iterations           | 71           |
|    time_elapsed         | 4949         |
|    total_timesteps      | 9306112      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0047606817 |
|    clip_fraction        | 0.25         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17.1         |
|    explained_variance   | 0.824        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.16         |
|    n_updates            | 3760         |
|    policy_gradient_loss | -0.000333    |
|    std                  | 0.122        |
|    value_loss           | 1.02         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 357          |
|    ep_rew_mean          | 16.3         |
| time/                   |              |
|    fps                  | 1879         |
|    iterations           | 72           |
|    time_elapsed         | 5020         |
|    total_timesteps      | 9437184      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0047477856 |
|    clip_fraction        | 0.248        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 17           |
|    explained_variance   | 0.843        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.18         |
|    n_updates            | 3770         |
|    policy_gradient_loss | -0.00039     |
|    std                  | 0.123        |
|    value_loss           | 0.95         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 344         |
|    ep_rew_mean          | 15.6        |
| time/                   |             |
|    fps                  | 1879        |
|    iterations           | 73          |
|    time_elapsed         | 5091        |
|    total_timesteps      | 9568256     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004949146 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 16.9        |
|    explained_variance   | 0.852       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.24        |
|    n_updates            | 3780        |
|    policy_gradient_loss | -0.000451   |
|    std                  | 0.123       |
|    value_loss           | 0.936       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | 15.8        |
| time/                   |             |
|    fps                  | 1878        |
|    iterations           | 74          |
|    time_elapsed         | 5162        |
|    total_timesteps      | 9699328     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004920341 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 16.8        |
|    explained_variance   | 0.846       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.12        |
|    n_updates            | 3790        |
|    policy_gradient_loss | -0.000749   |
|    std                  | 0.124       |
|    value_loss           | 0.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 342         |
|    ep_rew_mean          | 15.2        |
| time/                   |             |
|    fps                  | 1878        |
|    iterations           | 75          |
|    time_elapsed         | 5233        |
|    total_timesteps      | 9830400     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004991157 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 16.7        |
|    explained_variance   | 0.851       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.02        |
|    n_updates            | 3800        |
|    policy_gradient_loss | -0.000797   |
|    std                  | 0.124       |
|    value_loss           | 0.929       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 344         |
|    ep_rew_mean          | 15.5        |
| time/                   |             |
|    fps                  | 1877        |
|    iterations           | 76          |
|    time_elapsed         | 5304        |
|    total_timesteps      | 9961472     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004903537 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 16.6        |
|    explained_variance   | 0.859       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.1         |
|    n_updates            | 3810        |
|    policy_gradient_loss | -0.000838   |
|    std                  | 0.124       |
|    value_loss           | 0.905       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 349          |
|    ep_rew_mean          | 15.6         |
| time/                   |              |
|    fps                  | 1877         |
|    iterations           | 77           |
|    time_elapsed         | 5375         |
|    total_timesteps      | 10092544     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0051521417 |
|    clip_fraction        | 0.255        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 16.6         |
|    explained_variance   | 0.867        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.923        |
|    n_updates            | 3820         |
|    policy_gradient_loss | -0.00101     |
|    std                  | 0.125        |
|    value_loss           | 0.848        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | 16.1        |
| time/                   |             |
|    fps                  | 1877        |
|    iterations           | 78          |
|    time_elapsed         | 5445        |
|    total_timesteps      | 10223616    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004942452 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 16.5        |
|    explained_variance   | 0.859       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.943       |
|    n_updates            | 3830        |
|    policy_gradient_loss | -0.000965   |
|    std                  | 0.125       |
|    value_loss           | 0.873       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 370        |
|    ep_rew_mean          | 16         |
| time/                   |            |
|    fps                  | 1877       |
|    iterations           | 79         |
|    time_elapsed         | 5516       |
|    total_timesteps      | 10354688   |
| train/                  |            |
|    adaptive_lr          | 5e-05      |
|    approx_kl            | 0.00483045 |
|    clip_fraction        | 0.252      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 16.4       |
|    explained_variance   | 0.864      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.843      |
|    n_updates            | 3840       |
|    policy_gradient_loss | -0.00085   |
|    std                  | 0.126      |
|    value_loss           | 0.849      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 355        |
|    ep_rew_mean          | 15.9       |
| time/                   |            |
|    fps                  | 1877       |
|    iterations           | 80         |
|    time_elapsed         | 5585       |
|    total_timesteps      | 10485760   |
| train/                  |            |
|    adaptive_lr          | 5e-05      |
|    approx_kl            | 0.00497957 |
|    clip_fraction        | 0.251      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 16.3       |
|    explained_variance   | 0.858      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.853      |
|    n_updates            | 3850       |
|    policy_gradient_loss | -0.000725  |
|    std                  | 0.126      |
|    value_loss           | 0.841      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 356        |
|    ep_rew_mean          | 16         |
| time/                   |            |
|    fps                  | 1877       |
|    iterations           | 81         |
|    time_elapsed         | 5653       |
|    total_timesteps      | 10616832   |
| train/                  |            |
|    adaptive_lr          | 5e-05      |
|    approx_kl            | 0.00505972 |
|    clip_fraction        | 0.254      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 16.2       |
|    explained_variance   | 0.853      |
|    learning_rate        | 5e-05      |
|    loss                 | 1.1        |
|    n_updates            | 3860       |
|    policy_gradient_loss | -0.000816  |
|    std                  | 0.127      |
|    value_loss           | 0.889      |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 348          |
|    ep_rew_mean          | 15.8         |
| time/                   |              |
|    fps                  | 1878         |
|    iterations           | 82           |
|    time_elapsed         | 5722         |
|    total_timesteps      | 10747904     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0049892906 |
|    clip_fraction        | 0.251        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 16.1         |
|    explained_variance   | 0.845        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.15         |
|    n_updates            | 3870         |
|    policy_gradient_loss | -0.000717    |
|    std                  | 0.127        |
|    value_loss           | 0.886        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 336         |
|    ep_rew_mean          | 15          |
| time/                   |             |
|    fps                  | 1878        |
|    iterations           | 83          |
|    time_elapsed         | 5790        |
|    total_timesteps      | 10878976    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004922971 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 16          |
|    explained_variance   | 0.842       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.16        |
|    n_updates            | 3880        |
|    policy_gradient_loss | -0.000779   |
|    std                  | 0.128       |
|    value_loss           | 0.895       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 356          |
|    ep_rew_mean          | 15.9         |
| time/                   |              |
|    fps                  | 1879         |
|    iterations           | 84           |
|    time_elapsed         | 5858         |
|    total_timesteps      | 11010048     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0049551884 |
|    clip_fraction        | 0.246        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 16           |
|    explained_variance   | 0.837        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.05         |
|    n_updates            | 3890         |
|    policy_gradient_loss | -0.000567    |
|    std                  | 0.128        |
|    value_loss           | 0.927        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 356         |
|    ep_rew_mean          | 15.6        |
| time/                   |             |
|    fps                  | 1879        |
|    iterations           | 85          |
|    time_elapsed         | 5927        |
|    total_timesteps      | 11141120    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004903692 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 15.9        |
|    explained_variance   | 0.845       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.13        |
|    n_updates            | 3900        |
|    policy_gradient_loss | -0.000799   |
|    std                  | 0.128       |
|    value_loss           | 0.893       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 353          |
|    ep_rew_mean          | 15.5         |
| time/                   |              |
|    fps                  | 1880         |
|    iterations           | 86           |
|    time_elapsed         | 5995         |
|    total_timesteps      | 11272192     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0048776157 |
|    clip_fraction        | 0.25         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 15.8         |
|    explained_variance   | 0.848        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.01         |
|    n_updates            | 3910         |
|    policy_gradient_loss | -0.000816    |
|    std                  | 0.129        |
|    value_loss           | 0.845        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 352          |
|    ep_rew_mean          | 15.5         |
| time/                   |              |
|    fps                  | 1880         |
|    iterations           | 87           |
|    time_elapsed         | 6064         |
|    total_timesteps      | 11403264     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0046620336 |
|    clip_fraction        | 0.25         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 15.7         |
|    explained_variance   | 0.85         |
|    learning_rate        | 5e-05        |
|    loss                 | 1.17         |
|    n_updates            | 3920         |
|    policy_gradient_loss | -0.000623    |
|    std                  | 0.129        |
|    value_loss           | 0.872        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 366          |
|    ep_rew_mean          | 15.9         |
| time/                   |              |
|    fps                  | 1880         |
|    iterations           | 88           |
|    time_elapsed         | 6132         |
|    total_timesteps      | 11534336     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0047149407 |
|    clip_fraction        | 0.247        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 15.6         |
|    explained_variance   | 0.849        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.05         |
|    n_updates            | 3930         |
|    policy_gradient_loss | -0.000749    |
|    std                  | 0.13         |
|    value_loss           | 0.847        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 362         |
|    ep_rew_mean          | 15.8        |
| time/                   |             |
|    fps                  | 1881        |
|    iterations           | 89          |
|    time_elapsed         | 6200        |
|    total_timesteps      | 11665408    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004866672 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 15.5        |
|    explained_variance   | 0.861       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.16        |
|    n_updates            | 3940        |
|    policy_gradient_loss | -0.000721   |
|    std                  | 0.13        |
|    value_loss           | 0.812       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 364          |
|    ep_rew_mean          | 16.1         |
| time/                   |              |
|    fps                  | 1881         |
|    iterations           | 90           |
|    time_elapsed         | 6268         |
|    total_timesteps      | 11796480     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0048160427 |
|    clip_fraction        | 0.249        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 15.5         |
|    explained_variance   | 0.857        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.859        |
|    n_updates            | 3950         |
|    policy_gradient_loss | -0.00106     |
|    std                  | 0.131        |
|    value_loss           | 0.81         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 362         |
|    ep_rew_mean          | 16          |
| time/                   |             |
|    fps                  | 1882        |
|    iterations           | 91          |
|    time_elapsed         | 6336        |
|    total_timesteps      | 11927552    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.004959804 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 15.4        |
|    explained_variance   | 0.853       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.937       |
|    n_updates            | 3960        |
|    policy_gradient_loss | -0.00106    |
|    std                  | 0.131       |
|    value_loss           | 0.809       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 359          |
|    ep_rew_mean          | 15.8         |
| time/                   |              |
|    fps                  | 1882         |
|    iterations           | 92           |
|    time_elapsed         | 6404         |
