Logging to runs_csv/20251019_100311
---------------------------------
| rollout/           |          |
|    loss                 | 0.46         |
|    n_updates            | 42           |
|    policy_gradient_loss | 0.00176      |
|    std                  | 0.136        |
|    value_loss           | 0.387        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 998          |
|    ep_rew_mean          | 32.6         |
| time/                   |              |
|    fps                  | 7256         |
|    iterations           | 44           |
|    time_elapsed         | 794          |
|    total_timesteps      | 5767168      |
| train/                  |              |
|    approx_kl            | 0.0056763543 |
|    clip_fraction        | 0.0156       |
|    clip_range           | 0.3          |
|    clip_range_vf        | 0.3          |
|    entropy_loss         | 8.65         |
|    explained_variance   | 0.682        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.36         |
|    n_updates            | 43           |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.136        |
|    value_loss           | 0.377        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 971          |
|    ep_rew_mean          | 31.5         |
| time/                   |              |
|    fps                  | 7246         |
|    iterations           | 45           |
|    time_elapsed         | 813          |
|    total_timesteps      | 5898240      |
| train/                  |              |
|    approx_kl            | 0.0056462227 |
|    clip_fraction        | 0.021        |
|    clip_range           | 0.3          |
|    clip_range_vf        | 0.3          |
|    entropy_loss         | 8.65         |
|    explained_variance   | 0.653        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.454        |
|    n_updates            | 44           |
|    policy_gradient_loss | 0.0015       |
|    std                  | 0.136        |
|    value_loss           | 0.36         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 996          |
|    ep_rew_mean          | 32.7         |
| time/                   |              |
|    fps                  | 7247         |
|    iterations           | 46           |
|    time_elapsed         | 831          |
|    total_timesteps      | 6029312      |
| train/                  |              |
|    approx_kl            | 0.0058175386 |
|    clip_fraction        | 0.0199       |
|    clip_range           | 0.3          |
|    clip_range_vf        | 0.3          |
|    entropy_loss         | 8.65         |
|    explained_variance   | 0.726        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.326        |
|    n_updates            | 45           |
|    policy_gradient_loss | -0.00155     |
|    std                  | 0.136        |
|    value_loss           | 0.385        |
------------------------------------------
