Logging to data/beta2/20260825_stage2
---------------------------------
| rollout/           |          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -9.63        |
|    explained_variance   | 0.892        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0728       |
|    n_updates            | 3880         |
|    policy_gradient_loss | -0.0024      |
|    std                  | 0.362        |
|    value_loss           | 0.614        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 523          |
|    ep_rew_mean          | 19.7         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 44           |
|    time_elapsed         | 2233         |
|    total_timesteps      | 5767168      |
| train/                  |              |
|    approx_kl            | 0.0016730251 |
|    clip_fraction        | 0.0472       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -9.74        |
|    explained_variance   | 0.903        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0569       |
|    n_updates            | 3890         |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.364        |
|    value_loss           | 0.578        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 514         |
|    ep_rew_mean          | 19.2        |
| time/                   |             |
|    fps                  | 2581        |
|    iterations           | 45          |
|    time_elapsed         | 2284        |
|    total_timesteps      | 5898240     |
| train/                  |             |
|    approx_kl            | 0.001665952 |
|    clip_fraction        | 0.0448      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -9.85       |
|    explained_variance   | 0.895       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.109       |
|    n_updates            | 3900        |
|    policy_gradient_loss | -0.00226    |
|    std                  | 0.366       |
|    value_loss           | 0.609       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 541          |
|    ep_rew_mean          | 20.3         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 46           |
|    time_elapsed         | 2335         |
|    total_timesteps      | 6029312      |
| train/                  |              |
|    approx_kl            | 0.0016668689 |
|    clip_fraction        | 0.0457       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -9.96        |
|    explained_variance   | 0.896        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0602       |
|    n_updates            | 3910         |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.367        |
|    value_loss           | 0.585        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 523         |
|    ep_rew_mean          | 19.5        |
| time/                   |             |
|    fps                  | 2582        |
|    iterations           | 47          |
|    time_elapsed         | 2385        |
|    total_timesteps      | 6160384     |
| train/                  |             |
|    approx_kl            | 0.001725327 |
|    clip_fraction        | 0.0486      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -10.1       |
|    explained_variance   | 0.899       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.0448      |
|    n_updates            | 3920        |
|    policy_gradient_loss | -0.00251    |
|    std                  | 0.369       |
|    value_loss           | 0.588       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 526          |
|    ep_rew_mean          | 19.4         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 48           |
|    time_elapsed         | 2436         |
|    total_timesteps      | 6291456      |
| train/                  |              |
|    approx_kl            | 0.0016653576 |
|    clip_fraction        | 0.043        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.2        |
|    explained_variance   | 0.889        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0862       |
|    n_updates            | 3930         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.371        |
|    value_loss           | 0.622        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 502          |
|    ep_rew_mean          | 18.6         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 49           |
|    time_elapsed         | 2487         |
|    total_timesteps      | 6422528      |
| train/                  |              |
|    approx_kl            | 0.0016127768 |
|    clip_fraction        | 0.0401       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.3        |
|    explained_variance   | 0.888        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0527      |
|    n_updates            | 3940         |
|    policy_gradient_loss | -0.00211     |
|    std                  | 0.372        |
|    value_loss           | 0.629        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 504         |
|    ep_rew_mean          | 18.5        |
| time/                   |             |
|    fps                  | 2582        |
|    iterations           | 50          |
|    time_elapsed         | 2538        |
|    total_timesteps      | 6553600     |
| train/                  |             |
|    approx_kl            | 0.001628255 |
|    clip_fraction        | 0.0445      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -10.4       |
|    explained_variance   | 0.889       |
|    learning_rate        | 5e-06       |
|    loss                 | 0.127       |
|    n_updates            | 3950        |
|    policy_gradient_loss | -0.0022     |
|    std                  | 0.374       |
|    value_loss           | 0.601       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 526          |
|    ep_rew_mean          | 19.4         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 51           |
|    time_elapsed         | 2589         |
|    total_timesteps      | 6684672      |
| train/                  |              |
|    approx_kl            | 0.0016299046 |
|    clip_fraction        | 0.0415       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.5        |
|    explained_variance   | 0.88         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0834       |
|    n_updates            | 3960         |
|    policy_gradient_loss | -0.00223     |
|    std                  | 0.376        |
|    value_loss           | 0.646        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 500          |
|    ep_rew_mean          | 18.3         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 52           |
|    time_elapsed         | 2640         |
|    total_timesteps      | 6815744      |
| train/                  |              |
|    approx_kl            | 0.0016369112 |
|    clip_fraction        | 0.0407       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.6        |
|    explained_variance   | 0.88         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.00112      |
|    n_updates            | 3970         |
|    policy_gradient_loss | -0.00215     |
|    std                  | 0.377        |
|    value_loss           | 0.622        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 510          |
|    ep_rew_mean          | 18.5         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 53           |
|    time_elapsed         | 2690         |
|    total_timesteps      | 6946816      |
| train/                  |              |
|    approx_kl            | 0.0016373531 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.7        |
|    explained_variance   | 0.878        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.102        |
|    n_updates            | 3980         |
|    policy_gradient_loss | -0.00225     |
|    std                  | 0.379        |
|    value_loss           | 0.624        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 515          |
|    ep_rew_mean          | 18.5         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 54           |
|    time_elapsed         | 2741         |
|    total_timesteps      | 7077888      |
| train/                  |              |
|    approx_kl            | 0.0016544486 |
|    clip_fraction        | 0.0432       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.8        |
|    explained_variance   | 0.886        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0707      |
|    n_updates            | 3990         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.381        |
|    value_loss           | 0.598        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 518          |
|    ep_rew_mean          | 18.7         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 55           |
|    time_elapsed         | 2792         |
|    total_timesteps      | 7208960      |
| train/                  |              |
|    approx_kl            | 0.0016125431 |
|    clip_fraction        | 0.0397       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -10.9        |
|    explained_variance   | 0.881        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0516       |
|    n_updates            | 4000         |
|    policy_gradient_loss | -0.00217     |
|    std                  | 0.382        |
|    value_loss           | 0.615        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 498          |
|    ep_rew_mean          | 18.1         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 56           |
|    time_elapsed         | 2843         |
|    total_timesteps      | 7340032      |
| train/                  |              |
|    approx_kl            | 0.0016916129 |
|    clip_fraction        | 0.0457       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11          |
|    explained_variance   | 0.884        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0492       |
|    n_updates            | 4010         |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.384        |
|    value_loss           | 0.612        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 545          |
|    ep_rew_mean          | 20.2         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 57           |
|    time_elapsed         | 2893         |
|    total_timesteps      | 7471104      |
| train/                  |              |
|    approx_kl            | 0.0015630575 |
|    clip_fraction        | 0.0376       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.1        |
|    explained_variance   | 0.888        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.012        |
|    n_updates            | 4020         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.386        |
|    value_loss           | 0.578        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 551          |
|    ep_rew_mean          | 20.3         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 58           |
|    time_elapsed         | 2944         |
|    total_timesteps      | 7602176      |
| train/                  |              |
|    approx_kl            | 0.0016332273 |
|    clip_fraction        | 0.042        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.3        |
|    explained_variance   | 0.879        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0376      |
|    n_updates            | 4030         |
|    policy_gradient_loss | -0.00227     |
|    std                  | 0.388        |
|    value_loss           | 0.584        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 548          |
|    ep_rew_mean          | 20.4         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 59           |
|    time_elapsed         | 2995         |
|    total_timesteps      | 7733248      |
| train/                  |              |
|    approx_kl            | 0.0016417634 |
|    clip_fraction        | 0.0425       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.4        |
|    explained_variance   | 0.889        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00749     |
|    n_updates            | 4040         |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.389        |
|    value_loss           | 0.532        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 576          |
|    ep_rew_mean          | 21.4         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 60           |
|    time_elapsed         | 3045         |
|    total_timesteps      | 7864320      |
| train/                  |              |
|    approx_kl            | 0.0015989918 |
|    clip_fraction        | 0.0416       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.5        |
|    explained_variance   | 0.872        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.161        |
|    n_updates            | 4050         |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.391        |
|    value_loss           | 0.578        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 594          |
|    ep_rew_mean          | 21.8         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 61           |
|    time_elapsed         | 3096         |
|    total_timesteps      | 7995392      |
| train/                  |              |
|    approx_kl            | 0.0015201385 |
|    clip_fraction        | 0.0355       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.6        |
|    explained_variance   | 0.852        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0134       |
|    n_updates            | 4060         |
|    policy_gradient_loss | -0.00198     |
|    std                  | 0.393        |
|    value_loss           | 0.618        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 534          |
|    ep_rew_mean          | 19.9         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 62           |
|    time_elapsed         | 3147         |
|    total_timesteps      | 8126464      |
| train/                  |              |
|    approx_kl            | 0.0016669342 |
|    clip_fraction        | 0.0439       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.7        |
|    explained_variance   | 0.874        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0988       |
|    n_updates            | 4070         |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.395        |
|    value_loss           | 0.605        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 526          |
|    ep_rew_mean          | 19.3         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 63           |
|    time_elapsed         | 3197         |
|    total_timesteps      | 8257536      |
| train/                  |              |
|    approx_kl            | 0.0016436563 |
|    clip_fraction        | 0.0419       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.8        |
|    explained_variance   | 0.87         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0309       |
|    n_updates            | 4080         |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.396        |
|    value_loss           | 0.612        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 491          |
|    ep_rew_mean          | 18           |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 64           |
|    time_elapsed         | 3248         |
|    total_timesteps      | 8388608      |
| train/                  |              |
|    approx_kl            | 0.0016084302 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -11.9        |
|    explained_variance   | 0.875        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.00279     |
|    n_updates            | 4090         |
|    policy_gradient_loss | -0.00219     |
|    std                  | 0.398        |
|    value_loss           | 0.596        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 493          |
|    ep_rew_mean          | 18.2         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 65           |
|    time_elapsed         | 3299         |
|    total_timesteps      | 8519680      |
| train/                  |              |
|    approx_kl            | 0.0015999298 |
|    clip_fraction        | 0.0412       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12          |
|    explained_variance   | 0.88         |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0245      |
|    n_updates            | 4100         |
|    policy_gradient_loss | -0.00223     |
|    std                  | 0.4          |
|    value_loss           | 0.625        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 540          |
|    ep_rew_mean          | 20           |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 66           |
|    time_elapsed         | 3350         |
|    total_timesteps      | 8650752      |
| train/                  |              |
|    approx_kl            | 0.0016942808 |
|    clip_fraction        | 0.044        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.1        |
|    explained_variance   | 0.88         |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0405       |
|    n_updates            | 4110         |
|    policy_gradient_loss | -0.00245     |
|    std                  | 0.402        |
|    value_loss           | 0.593        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 540          |
|    ep_rew_mean          | 20           |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 67           |
|    time_elapsed         | 3400         |
|    total_timesteps      | 8781824      |
| train/                  |              |
|    approx_kl            | 0.0016012073 |
|    clip_fraction        | 0.0393       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.2        |
|    explained_variance   | 0.883        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0878      |
|    n_updates            | 4120         |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.404        |
|    value_loss           | 0.582        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 589          |
|    ep_rew_mean          | 21.2         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 68           |
|    time_elapsed         | 3451         |
|    total_timesteps      | 8912896      |
| train/                  |              |
|    approx_kl            | 0.0015836351 |
|    clip_fraction        | 0.0389       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.3        |
|    explained_variance   | 0.887        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.139       |
|    n_updates            | 4130         |
|    policy_gradient_loss | -0.00211     |
|    std                  | 0.406        |
|    value_loss           | 0.56         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 564          |
|    ep_rew_mean          | 20.4         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 69           |
|    time_elapsed         | 3501         |
|    total_timesteps      | 9043968      |
| train/                  |              |
|    approx_kl            | 0.0015762479 |
|    clip_fraction        | 0.0384       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.4        |
|    explained_variance   | 0.887        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.173       |
|    n_updates            | 4140         |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.407        |
|    value_loss           | 0.562        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 558          |
|    ep_rew_mean          | 20.1         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 70           |
|    time_elapsed         | 3553         |
|    total_timesteps      | 9175040      |
| train/                  |              |
|    approx_kl            | 0.0015796594 |
|    clip_fraction        | 0.0396       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.6        |
|    explained_variance   | 0.883        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.102       |
|    n_updates            | 4150         |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.409        |
|    value_loss           | 0.539        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 539          |
|    ep_rew_mean          | 19.5         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 71           |
|    time_elapsed         | 3604         |
|    total_timesteps      | 9306112      |
| train/                  |              |
|    approx_kl            | 0.0016501176 |
|    clip_fraction        | 0.0425       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0.883        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.126       |
|    n_updates            | 4160         |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.411        |
|    value_loss           | 0.576        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 501          |
|    ep_rew_mean          | 18.2         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 72           |
|    time_elapsed         | 3655         |
|    total_timesteps      | 9437184      |
| train/                  |              |
|    approx_kl            | 0.0015612916 |
|    clip_fraction        | 0.0366       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0.881        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0622      |
|    n_updates            | 4170         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.413        |
|    value_loss           | 0.581        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 495          |
|    ep_rew_mean          | 18           |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 73           |
|    time_elapsed         | 3705         |
|    total_timesteps      | 9568256      |
| train/                  |              |
|    approx_kl            | 0.0016171245 |
|    clip_fraction        | 0.0381       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -12.9        |
|    explained_variance   | 0.872        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0745      |
|    n_updates            | 4180         |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.415        |
|    value_loss           | 0.605        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 496          |
|    ep_rew_mean          | 18.1         |
| time/                   |              |
|    fps                  | 2581         |
|    iterations           | 74           |
|    time_elapsed         | 3756         |
|    total_timesteps      | 9699328      |
| train/                  |              |
|    approx_kl            | 0.0015944925 |
|    clip_fraction        | 0.0382       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13          |
|    explained_variance   | 0.874        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.101       |
|    n_updates            | 4190         |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.417        |
|    value_loss           | 0.621        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 520          |
|    ep_rew_mean          | 18.8         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 75           |
|    time_elapsed         | 3807         |
|    total_timesteps      | 9830400      |
| train/                  |              |
|    approx_kl            | 0.0016331277 |
|    clip_fraction        | 0.0421       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.1        |
|    explained_variance   | 0.881        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0737      |
|    n_updates            | 4200         |
|    policy_gradient_loss | -0.00225     |
|    std                  | 0.419        |
|    value_loss           | 0.581        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 536          |
|    ep_rew_mean          | 19.4         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 76           |
|    time_elapsed         | 3857         |
|    total_timesteps      | 9961472      |
| train/                  |              |
|    approx_kl            | 0.0015893623 |
|    clip_fraction        | 0.04         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.2        |
|    explained_variance   | 0.885        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.116       |
|    n_updates            | 4210         |
|    policy_gradient_loss | -0.00212     |
|    std                  | 0.42         |
|    value_loss           | 0.593        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 550          |
|    ep_rew_mean          | 19.7         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 77           |
|    time_elapsed         | 3907         |
|    total_timesteps      | 10092544     |
| train/                  |              |
|    approx_kl            | 0.0016213505 |
|    clip_fraction        | 0.0415       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.3        |
|    explained_variance   | 0.878        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.151       |
|    n_updates            | 4220         |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.422        |
|    value_loss           | 0.587        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 533          |
|    ep_rew_mean          | 19           |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 78           |
|    time_elapsed         | 3957         |
|    total_timesteps      | 10223616     |
| train/                  |              |
|    approx_kl            | 0.0016459788 |
|    clip_fraction        | 0.0411       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.4        |
|    explained_variance   | 0.879        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0602      |
|    n_updates            | 4230         |
|    policy_gradient_loss | -0.00239     |
|    std                  | 0.424        |
|    value_loss           | 0.586        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 507          |
|    ep_rew_mean          | 18.4         |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 79           |
|    time_elapsed         | 4007         |
|    total_timesteps      | 10354688     |
| train/                  |              |
|    approx_kl            | 0.0015448232 |
|    clip_fraction        | 0.0355       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.5        |
|    explained_variance   | 0.875        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.143       |
|    n_updates            | 4240         |
|    policy_gradient_loss | -0.00199     |
|    std                  | 0.426        |
|    value_loss           | 0.593        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 507          |
|    ep_rew_mean          | 18.4         |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 80           |
|    time_elapsed         | 4059         |
|    total_timesteps      | 10485760     |
| train/                  |              |
|    approx_kl            | 0.0016135706 |
|    clip_fraction        | 0.041        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.6        |
|    explained_variance   | 0.869        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.104       |
|    n_updates            | 4250         |
|    policy_gradient_loss | -0.00212     |
|    std                  | 0.428        |
|    value_loss           | 0.594        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 547          |
|    ep_rew_mean          | 19.5         |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 81           |
|    time_elapsed         | 4109         |
|    total_timesteps      | 10616832     |
| train/                  |              |
|    approx_kl            | 0.0015826435 |
|    clip_fraction        | 0.0371       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.7        |
|    explained_variance   | 0.875        |
|    learning_rate        | 5e-06        |
|    loss                 | 0.0721       |
|    n_updates            | 4260         |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.43         |
|    value_loss           | 0.619        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 508          |
|    ep_rew_mean          | 18.2         |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 82           |
|    time_elapsed         | 4160         |
|    total_timesteps      | 10747904     |
| train/                  |              |
|    approx_kl            | 0.0015707649 |
|    clip_fraction        | 0.0385       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -13.9        |
|    explained_variance   | 0.868        |
|    learning_rate        | 5e-06        |
|    loss                 | -0.129       |
|    n_updates            | 4270         |
|    policy_gradient_loss | -0.00219     |
|    std                  | 0.432        |
|    value_loss           | 0.6          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 521         |
|    ep_rew_mean          | 18.8        |
| time/                   |             |
|    fps                  | 2583        |
|    iterations           | 83          |
|    time_elapsed         | 4211        |
|    total_timesteps      | 10878976    |
| train/                  |             |
|    approx_kl            | 0.001620358 |
|    clip_fraction        | 0.0416      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -14         |
|    explained_variance   | 0.859       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0913     |
|    n_updates            | 4280        |
|    policy_gradient_loss | -0.00221    |
|    std                  | 0.434       |
|    value_loss           | 0.635       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 512          |
|    ep_rew_mean          | 18.6         |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 84           |
|    time_elapsed         | 4262         |
|    total_timesteps      | 11010048     |
| train/                  |              |
|    approx_kl            | 0.0016006059 |
|    clip_fraction        | 0.0397       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -14.1        |
|    explained_variance   | 0.87         |
|    learning_rate        | 5e-06        |
|    loss                 | -0.0928      |
|    n_updates            | 4290         |
|    policy_gradient_loss | -0.0021      |
|    std                  | 0.436        |
|    value_loss           | 0.587        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 558          |
|    ep_rew_mean          | 20           |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 85           |
|    time_elapsed         | 4313         |
|    total_timesteps      | 11141120     |
| train/                  |              |
|    approx_kl            | 0.0015485878 |
