Logging to ./data/gamma1/tb
---------------------------------
| rollout/           |          |
| rollout/                |              |
|    ep_len_mean          | 524          |
|    ep_rew_mean          | 20.3         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 63           |
|    time_elapsed         | 4095         |
|    total_timesteps      | 8257536      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054690978 |
|    clip_fraction        | 0.239        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.5         |
|    explained_variance   | 0.914        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.873        |
|    n_updates            | 620          |
|    policy_gradient_loss | 0.000731     |
|    std                  | 0.061        |
|    value_loss           | 0.437        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 487         |
|    ep_rew_mean          | 19          |
| time/                   |             |
|    fps                  | 2015        |
|    iterations           | 64          |
|    time_elapsed         | 4161        |
|    total_timesteps      | 8388608     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005506185 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 34.4        |
|    explained_variance   | 0.91        |
|    learning_rate        | 5e-05       |
|    loss                 | 0.792       |
|    n_updates            | 630         |
|    policy_gradient_loss | 0.00044     |
|    std                  | 0.0613      |
|    value_loss           | 0.451       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 492         |
|    ep_rew_mean          | 18.9        |
| time/                   |             |
|    fps                  | 2016        |
|    iterations           | 65          |
|    time_elapsed         | 4225        |
|    total_timesteps      | 8519680     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005545783 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 34.3        |
|    explained_variance   | 0.918       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.821       |
|    n_updates            | 640         |
|    policy_gradient_loss | 0.000478    |
|    std                  | 0.0615      |
|    value_loss           | 0.438       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 515         |
|    ep_rew_mean          | 19.9        |
| time/                   |             |
|    fps                  | 2016        |
|    iterations           | 66          |
|    time_elapsed         | 4290        |
|    total_timesteps      | 8650752     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005567737 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 34.2        |
|    explained_variance   | 0.922       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.742       |
|    n_updates            | 650         |
|    policy_gradient_loss | 0.000442    |
|    std                  | 0.0618      |
|    value_loss           | 0.424       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 526          |
|    ep_rew_mean          | 20.5         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 67           |
|    time_elapsed         | 4355         |
|    total_timesteps      | 8781824      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0055798576 |
|    clip_fraction        | 0.236        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.1         |
|    explained_variance   | 0.918        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.798        |
|    n_updates            | 660          |
|    policy_gradient_loss | 0.000218     |
|    std                  | 0.062        |
|    value_loss           | 0.452        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 517          |
|    ep_rew_mean          | 20.1         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 68           |
|    time_elapsed         | 4420         |
|    total_timesteps      | 8912896      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054000616 |
|    clip_fraction        | 0.227        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34           |
|    explained_variance   | 0.922        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.804        |
|    n_updates            | 670          |
|    policy_gradient_loss | 0.000563     |
|    std                  | 0.0622       |
|    value_loss           | 0.414        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 517          |
|    ep_rew_mean          | 19.8         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 69           |
|    time_elapsed         | 4484         |
|    total_timesteps      | 9043968      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054890416 |
|    clip_fraction        | 0.229        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.9         |
|    explained_variance   | 0.92         |
|    learning_rate        | 5e-05        |
|    loss                 | 0.74         |
|    n_updates            | 680          |
|    policy_gradient_loss | 0.000412     |
|    std                  | 0.0624       |
|    value_loss           | 0.422        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 498         |
|    ep_rew_mean          | 19.3        |
| time/                   |             |
|    fps                  | 2016        |
|    iterations           | 70          |
|    time_elapsed         | 4550        |
|    total_timesteps      | 9175040     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005195463 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 33.8        |
|    explained_variance   | 0.924       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.751       |
|    n_updates            | 690         |
|    policy_gradient_loss | 0.000542    |
|    std                  | 0.0626      |
|    value_loss           | 0.412       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 490          |
|    ep_rew_mean          | 18.9         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 71           |
|    time_elapsed         | 4615         |
|    total_timesteps      | 9306112      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054595377 |
|    clip_fraction        | 0.238        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.7         |
|    explained_variance   | 0.928        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.786        |
|    n_updates            | 700          |
|    policy_gradient_loss | -9.35e-06    |
|    std                  | 0.0628       |
|    value_loss           | 0.386        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 491          |
|    ep_rew_mean          | 18.8         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 72           |
|    time_elapsed         | 4680         |
|    total_timesteps      | 9437184      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0056450954 |
|    clip_fraction        | 0.238        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.6         |
|    explained_variance   | 0.928        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.772        |
|    n_updates            | 710          |
|    policy_gradient_loss | 0.000297     |
|    std                  | 0.0631       |
|    value_loss           | 0.403        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 478         |
|    ep_rew_mean          | 18.4        |
| time/                   |             |
|    fps                  | 2016        |
|    iterations           | 73          |
|    time_elapsed         | 4745        |
|    total_timesteps      | 9568256     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005521984 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 33.6        |
|    explained_variance   | 0.928       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.784       |
|    n_updates            | 720         |
|    policy_gradient_loss | 0.000365    |
|    std                  | 0.0633      |
|    value_loss           | 0.413       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 483          |
|    ep_rew_mean          | 18.7         |
| time/                   |              |
|    fps                  | 2016         |
|    iterations           | 74           |
|    time_elapsed         | 4810         |
|    total_timesteps      | 9699328      |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054098433 |
|    clip_fraction        | 0.235        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.5         |
|    explained_variance   | 0.92         |
|    learning_rate        | 5e-05        |
|    loss                 | 0.745        |
|    n_updates            | 730          |
|    policy_gradient_loss | 0.000292     |
|    std                  | 0.0635       |
|    value_loss           | 0.437        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 476         |
|    ep_rew_mean          | 18.2        |
| time/                   |             |
|    fps                  | 2016        |
|    iterations           | 75          |
|    time_elapsed         | 4875        |
|    total_timesteps      | 9830400     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005310974 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 33.4        |
|    explained_variance   | 0.919       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.775       |
|    n_updates            | 740         |
|    policy_gradient_loss | 0.000343    |
|    std                  | 0.0637      |
|    value_loss           | 0.453       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 485         |
|    ep_rew_mean          | 18.5        |
| time/                   |             |
|    fps                  | 2015        |
|    iterations           | 76          |
|    time_elapsed         | 4941        |
|    total_timesteps      | 9961472     |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005441186 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 33.3        |
|    explained_variance   | 0.92        |
|    learning_rate        | 5e-05       |
|    loss                 | 0.849       |
|    n_updates            | 750         |
|    policy_gradient_loss | 0.000388    |
|    std                  | 0.064       |
|    value_loss           | 0.457       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 495          |
|    ep_rew_mean          | 19           |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 77           |
|    time_elapsed         | 5006         |
|    total_timesteps      | 10092544     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0052523226 |
|    clip_fraction        | 0.23         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.2         |
|    explained_variance   | 0.92         |
|    learning_rate        | 5e-05        |
|    loss                 | 0.787        |
|    n_updates            | 760          |
|    policy_gradient_loss | 0.000159     |
|    std                  | 0.0642       |
|    value_loss           | 0.43         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 514          |
|    ep_rew_mean          | 19.4         |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 78           |
|    time_elapsed         | 5071         |
|    total_timesteps      | 10223616     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0052864635 |
|    clip_fraction        | 0.231        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.1         |
|    explained_variance   | 0.918        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.75         |
|    n_updates            | 770          |
|    policy_gradient_loss | 0.000254     |
|    std                  | 0.0644       |
|    value_loss           | 0.423        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 503          |
|    ep_rew_mean          | 19.2         |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 79           |
|    time_elapsed         | 5137         |
|    total_timesteps      | 10354688     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054440163 |
|    clip_fraction        | 0.233        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33           |
|    explained_variance   | 0.922        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.676        |
|    n_updates            | 780          |
|    policy_gradient_loss | 0.000139     |
|    std                  | 0.0646       |
|    value_loss           | 0.39         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 519          |
|    ep_rew_mean          | 19.3         |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 80           |
|    time_elapsed         | 5202         |
|    total_timesteps      | 10485760     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0055811764 |
|    clip_fraction        | 0.236        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.9         |
|    explained_variance   | 0.925        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.731        |
|    n_updates            | 790          |
|    policy_gradient_loss | -9.9e-05     |
|    std                  | 0.0648       |
|    value_loss           | 0.37         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 486          |
|    ep_rew_mean          | 18.4         |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 81           |
|    time_elapsed         | 5267         |
|    total_timesteps      | 10616832     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054190597 |
|    clip_fraction        | 0.239        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.9         |
|    explained_variance   | 0.922        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.716        |
|    n_updates            | 800          |
|    policy_gradient_loss | 7.32e-05     |
|    std                  | 0.0651       |
|    value_loss           | 0.4          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 512         |
|    ep_rew_mean          | 19.5        |
| time/                   |             |
|    fps                  | 2015        |
|    iterations           | 82          |
|    time_elapsed         | 5332        |
|    total_timesteps      | 10747904    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005320916 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.8        |
|    explained_variance   | 0.923       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.739       |
|    n_updates            | 810         |
|    policy_gradient_loss | 0.000128    |
|    std                  | 0.0653      |
|    value_loss           | 0.408       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 507          |
|    ep_rew_mean          | 19.3         |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 83           |
|    time_elapsed         | 5398         |
|    total_timesteps      | 10878976     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054551344 |
|    clip_fraction        | 0.233        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.7         |
|    explained_variance   | 0.922        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.721        |
|    n_updates            | 820          |
|    policy_gradient_loss | 1.64e-05     |
|    std                  | 0.0656       |
|    value_loss           | 0.391        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 525          |
|    ep_rew_mean          | 20.2         |
| time/                   |              |
|    fps                  | 2015         |
|    iterations           | 84           |
|    time_elapsed         | 5463         |
|    total_timesteps      | 11010048     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0053121457 |
|    clip_fraction        | 0.233        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.6         |
|    explained_variance   | 0.921        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.657        |
|    n_updates            | 830          |
|    policy_gradient_loss | -0.000166    |
|    std                  | 0.0658       |
|    value_loss           | 0.401        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 509         |
|    ep_rew_mean          | 19.6        |
| time/                   |             |
|    fps                  | 2014        |
|    iterations           | 85          |
|    time_elapsed         | 5529        |
|    total_timesteps      | 11141120    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005133673 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.5        |
|    explained_variance   | 0.915       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.722       |
|    n_updates            | 840         |
|    policy_gradient_loss | 0.000149    |
|    std                  | 0.066       |
|    value_loss           | 0.397       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 547          |
|    ep_rew_mean          | 21           |
| time/                   |              |
|    fps                  | 2014         |
|    iterations           | 86           |
|    time_elapsed         | 5596         |
|    total_timesteps      | 11272192     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0051365737 |
|    clip_fraction        | 0.228        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.4         |
|    explained_variance   | 0.92         |
|    learning_rate        | 5e-05        |
|    loss                 | 0.671        |
|    n_updates            | 850          |
|    policy_gradient_loss | -7e-05       |
|    std                  | 0.0662       |
|    value_loss           | 0.391        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 563          |
|    ep_rew_mean          | 21.4         |
| time/                   |              |
|    fps                  | 2013         |
|    iterations           | 87           |
|    time_elapsed         | 5662         |
|    total_timesteps      | 11403264     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0052994704 |
|    clip_fraction        | 0.223        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.3         |
|    explained_variance   | 0.917        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.665        |
|    n_updates            | 860          |
|    policy_gradient_loss | 4.51e-05     |
|    std                  | 0.0664       |
|    value_loss           | 0.42         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 503          |
|    ep_rew_mean          | 19.3         |
| time/                   |              |
|    fps                  | 2013         |
|    iterations           | 88           |
|    time_elapsed         | 5727         |
|    total_timesteps      | 11534336     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0054916777 |
|    clip_fraction        | 0.235        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.2         |
|    explained_variance   | 0.921        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.683        |
|    n_updates            | 870          |
|    policy_gradient_loss | -0.000122    |
|    std                  | 0.0667       |
|    value_loss           | 0.428        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 514         |
|    ep_rew_mean          | 19.6        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 89          |
|    time_elapsed         | 5792        |
|    total_timesteps      | 11665408    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005492241 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.2        |
|    explained_variance   | 0.922       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.691       |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.000162   |
|    std                  | 0.0669      |
|    value_loss           | 0.421       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 485          |
|    ep_rew_mean          | 18.8         |
| time/                   |              |
|    fps                  | 2013         |
|    iterations           | 90           |
|    time_elapsed         | 5858         |
|    total_timesteps      | 11796480     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0056134937 |
|    clip_fraction        | 0.234        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.1         |
|    explained_variance   | 0.917        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.757        |
|    n_updates            | 890          |
|    policy_gradient_loss | -0.000133    |
|    std                  | 0.0671       |
|    value_loss           | 0.451        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 489          |
|    ep_rew_mean          | 18.5         |
| time/                   |              |
|    fps                  | 2013         |
|    iterations           | 91           |
|    time_elapsed         | 5923         |
|    total_timesteps      | 11927552     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0053432873 |
|    clip_fraction        | 0.231        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32           |
|    explained_variance   | 0.914        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.846        |
|    n_updates            | 900          |
|    policy_gradient_loss | -0.000167    |
|    std                  | 0.0674       |
|    value_loss           | 0.48         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 495         |
|    ep_rew_mean          | 18.8        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 92          |
|    time_elapsed         | 5987        |
|    total_timesteps      | 12058624    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005545208 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.9        |
|    explained_variance   | 0.916       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.716       |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.000183   |
|    std                  | 0.0676      |
|    value_loss           | 0.469       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 488         |
|    ep_rew_mean          | 18.5        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 93          |
|    time_elapsed         | 6052        |
|    total_timesteps      | 12189696    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005408097 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.8        |
|    explained_variance   | 0.916       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.72        |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.00039    |
|    std                  | 0.0679      |
|    value_loss           | 0.457       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 518         |
|    ep_rew_mean          | 19.7        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 94          |
|    time_elapsed         | 6117        |
|    total_timesteps      | 12320768    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005159308 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.7        |
|    explained_variance   | 0.921       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.788       |
|    n_updates            | 930         |
|    policy_gradient_loss | -4.53e-05   |
|    std                  | 0.0681      |
|    value_loss           | 0.42        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 522         |
|    ep_rew_mean          | 19.6        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 95          |
|    time_elapsed         | 6183        |
|    total_timesteps      | 12451840    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005392988 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.6        |
|    explained_variance   | 0.922       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.668       |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.000478   |
|    std                  | 0.0683      |
|    value_loss           | 0.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 532         |
|    ep_rew_mean          | 20.2        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 96          |
|    time_elapsed         | 6248        |
|    total_timesteps      | 12582912    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005325164 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.5        |
|    explained_variance   | 0.923       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.72        |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.000424   |
|    std                  | 0.0686      |
|    value_loss           | 0.404       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 529         |
|    ep_rew_mean          | 20.1        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 97          |
|    time_elapsed         | 6313        |
|    total_timesteps      | 12713984    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005333064 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.5        |
|    explained_variance   | 0.926       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.736       |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.000519   |
|    std                  | 0.0688      |
|    value_loss           | 0.375       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 540          |
|    ep_rew_mean          | 20.7         |
| time/                   |              |
|    fps                  | 2013         |
|    iterations           | 98           |
|    time_elapsed         | 6378         |
|    total_timesteps      | 12845056     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0051076226 |
|    clip_fraction        | 0.225        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.4         |
|    explained_variance   | 0.925        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.633        |
|    n_updates            | 970          |
|    policy_gradient_loss | -0.000352    |
|    std                  | 0.069        |
|    value_loss           | 0.37         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 511        |
|    ep_rew_mean          | 19.4       |
| time/                   |            |
|    fps                  | 2013       |
|    iterations           | 99         |
|    time_elapsed         | 6443       |
|    total_timesteps      | 12976128   |
| train/                  |            |
|    adaptive_lr          | 5e-05      |
|    approx_kl            | 0.00515066 |
|    clip_fraction        | 0.22       |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 31.3       |
|    explained_variance   | 0.923      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.686      |
|    n_updates            | 980        |
|    policy_gradient_loss | -0.000369  |
|    std                  | 0.0693     |
|    value_loss           | 0.368      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 537         |
|    ep_rew_mean          | 20.1        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 100         |
|    time_elapsed         | 6508        |
|    total_timesteps      | 13107200    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005023215 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.2        |
|    explained_variance   | 0.928       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.652       |
|    n_updates            | 990         |
|    policy_gradient_loss | -9.86e-05   |
|    std                  | 0.0695      |
|    value_loss           | 0.362       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 517          |
|    ep_rew_mean          | 19.7         |
| time/                   |              |
|    fps                  | 2013         |
|    iterations           | 101          |
|    time_elapsed         | 6574         |
|    total_timesteps      | 13238272     |
| train/                  |              |
|    adaptive_lr          | 5e-05        |
|    approx_kl            | 0.0053020506 |
|    clip_fraction        | 0.225        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.1         |
|    explained_variance   | 0.932        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.689        |
|    n_updates            | 1000         |
|    policy_gradient_loss | -0.000283    |
|    std                  | 0.0698       |
|    value_loss           | 0.353        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 544         |
|    ep_rew_mean          | 20.5        |
| time/                   |             |
|    fps                  | 2013        |
|    iterations           | 102         |
|    time_elapsed         | 6638        |
|    total_timesteps      | 13369344    |
| train/                  |             |
|    adaptive_lr          | 5e-05       |
|    approx_kl            | 0.005178507 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31          |
|    explained_variance   | 0.929       |
|    learning_rate        | 5e-05       |
