Logging to /app/envpool/data/beta/20260822_stage1
---------------------------------
| rollout/           |          |
|    learning_rate        | 1e-05       |
|    loss                 | 2.17        |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00185    |
|    std                  | 0.0706      |
|    value_loss           | 0.651       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 750          |
|    ep_rew_mean          | 31.7         |
| time/                   |              |
|    fps                  | 2601         |
|    iterations           | 44           |
|    time_elapsed         | 2217         |
|    total_timesteps      | 5767168      |
| train/                  |              |
|    approx_kl            | 0.0033828719 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 29.5         |
|    explained_variance   | 0.776        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.12         |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0712       |
|    value_loss           | 0.708        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 765          |
|    ep_rew_mean          | 32.1         |
| time/                   |              |
|    fps                  | 2600         |
|    iterations           | 45           |
|    time_elapsed         | 2267         |
|    total_timesteps      | 5898240      |
| train/                  |              |
|    approx_kl            | 0.0032767684 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 29.2         |
|    explained_variance   | 0.769        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.1          |
|    n_updates            | 440          |
|    policy_gradient_loss | -0.00171     |
|    std                  | 0.0718       |
|    value_loss           | 0.674        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 741         |
|    ep_rew_mean          | 31.1        |
| time/                   |             |
|    fps                  | 2600        |
|    iterations           | 46          |
|    time_elapsed         | 2318        |
|    total_timesteps      | 6029312     |
| train/                  |             |
|    approx_kl            | 0.003380522 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 29          |
|    explained_variance   | 0.79        |
|    learning_rate        | 1e-05       |
|    loss                 | 2.2         |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00189    |
|    std                  | 0.0724      |
|    value_loss           | 0.7         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 787          |
|    ep_rew_mean          | 33.2         |
| time/                   |              |
|    fps                  | 2600         |
|    iterations           | 47           |
|    time_elapsed         | 2369         |
|    total_timesteps      | 6160384      |
| train/                  |              |
|    approx_kl            | 0.0033402324 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28.8         |
|    explained_variance   | 0.784        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.15         |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00171     |
|    std                  | 0.073        |
|    value_loss           | 0.64         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 779          |
|    ep_rew_mean          | 33           |
| time/                   |              |
|    fps                  | 2599         |
|    iterations           | 48           |
|    time_elapsed         | 2419         |
|    total_timesteps      | 6291456      |
| train/                  |              |
|    approx_kl            | 0.0032794974 |
|    clip_fraction        | 0.135        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28.6         |
|    explained_variance   | 0.734        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.14         |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00153     |
|    std                  | 0.0737       |
|    value_loss           | 0.739        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 745         |
|    ep_rew_mean          | 31.6        |
| time/                   |             |
|    fps                  | 2599        |
|    iterations           | 49          |
|    time_elapsed         | 2470        |
|    total_timesteps      | 6422528     |
| train/                  |             |
|    approx_kl            | 0.003262473 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 28.4        |
|    explained_variance   | 0.801       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.07        |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.0016     |
|    std                  | 0.0743      |
|    value_loss           | 0.638       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 740          |
|    ep_rew_mean          | 31           |
| time/                   |              |
|    fps                  | 2599         |
|    iterations           | 50           |
|    time_elapsed         | 2521         |
|    total_timesteps      | 6553600      |
| train/                  |              |
|    approx_kl            | 0.0031919628 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28.2         |
|    explained_variance   | 0.776        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.13         |
|    n_updates            | 490          |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0749       |
|    value_loss           | 0.666        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 737          |
|    ep_rew_mean          | 31           |
| time/                   |              |
|    fps                  | 2598         |
|    iterations           | 51           |
|    time_elapsed         | 2572         |
|    total_timesteps      | 6684672      |
| train/                  |              |
|    approx_kl            | 0.0032508243 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 28           |
|    explained_variance   | 0.792        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.13         |
|    n_updates            | 500          |
|    policy_gradient_loss | -0.00158     |
|    std                  | 0.0755       |
|    value_loss           | 0.702        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 797          |
|    ep_rew_mean          | 34           |
| time/                   |              |
|    fps                  | 2598         |
|    iterations           | 52           |
|    time_elapsed         | 2623         |
|    total_timesteps      | 6815744      |
| train/                  |              |
|    approx_kl            | 0.0032903603 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.8         |
|    explained_variance   | 0.78         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.11         |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.00148     |
|    std                  | 0.0762       |
|    value_loss           | 0.662        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 724          |
|    ep_rew_mean          | 30.6         |
| time/                   |              |
|    fps                  | 2598         |
|    iterations           | 53           |
|    time_elapsed         | 2673         |
|    total_timesteps      | 6946816      |
| train/                  |              |
|    approx_kl            | 0.0033027304 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.6         |
|    explained_variance   | 0.755        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.06         |
|    n_updates            | 520          |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.0768       |
|    value_loss           | 0.71         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 757          |
|    ep_rew_mean          | 32.1         |
| time/                   |              |
|    fps                  | 2597         |
|    iterations           | 54           |
|    time_elapsed         | 2724         |
|    total_timesteps      | 7077888      |
| train/                  |              |
|    approx_kl            | 0.0032631666 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.4         |
|    explained_variance   | 0.76         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.09         |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.00148     |
|    std                  | 0.0774       |
|    value_loss           | 0.67         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 731          |
|    ep_rew_mean          | 30.8         |
| time/                   |              |
|    fps                  | 2597         |
|    iterations           | 55           |
|    time_elapsed         | 2775         |
|    total_timesteps      | 7208960      |
| train/                  |              |
|    approx_kl            | 0.0032953452 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27.2         |
|    explained_variance   | 0.752        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.1          |
|    n_updates            | 540          |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0781       |
|    value_loss           | 0.774        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 777          |
|    ep_rew_mean          | 32.7         |
| time/                   |              |
|    fps                  | 2596         |
|    iterations           | 56           |
|    time_elapsed         | 2826         |
|    total_timesteps      | 7340032      |
| train/                  |              |
|    approx_kl            | 0.0031996793 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 27           |
|    explained_variance   | 0.775        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.09         |
|    n_updates            | 550          |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.0787       |
|    value_loss           | 0.635        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 795         |
|    ep_rew_mean          | 33.7        |
| time/                   |             |
|    fps                  | 2596        |
|    iterations           | 57          |
|    time_elapsed         | 2877        |
|    total_timesteps      | 7471104     |
| train/                  |             |
|    approx_kl            | 0.003368993 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 26.8        |
|    explained_variance   | 0.737       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.18        |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.00172    |
|    std                  | 0.0794      |
|    value_loss           | 0.743       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 778          |
|    ep_rew_mean          | 32.9         |
| time/                   |              |
|    fps                  | 2596         |
|    iterations           | 58           |
|    time_elapsed         | 2927         |
|    total_timesteps      | 7602176      |
| train/                  |              |
|    approx_kl            | 0.0033378755 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.6         |
|    explained_variance   | 0.772        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.98         |
|    n_updates            | 570          |
|    policy_gradient_loss | -0.00187     |
|    std                  | 0.0801       |
|    value_loss           | 0.69         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 779          |
|    ep_rew_mean          | 33           |
| time/                   |              |
|    fps                  | 2596         |
|    iterations           | 59           |
|    time_elapsed         | 2978         |
|    total_timesteps      | 7733248      |
| train/                  |              |
|    approx_kl            | 0.0033465968 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.4         |
|    explained_variance   | 0.749        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.92         |
|    n_updates            | 580          |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.0808       |
|    value_loss           | 0.685        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 753          |
|    ep_rew_mean          | 31.7         |
| time/                   |              |
|    fps                  | 2589         |
|    iterations           | 60           |
|    time_elapsed         | 3037         |
|    total_timesteps      | 7864320      |
| train/                  |              |
|    approx_kl            | 0.0032772021 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26.2         |
|    explained_variance   | 0.784        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.85         |
|    n_updates            | 590          |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.0815       |
|    value_loss           | 0.671        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 788          |
|    ep_rew_mean          | 33.2         |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 61           |
|    time_elapsed         | 3095         |
|    total_timesteps      | 7995392      |
| train/                  |              |
|    approx_kl            | 0.0032755758 |
|    clip_fraction        | 0.131        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 26           |
|    explained_variance   | 0.767        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.04         |
|    n_updates            | 600          |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.0822       |
|    value_loss           | 0.691        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 719          |
|    ep_rew_mean          | 30.2         |
| time/                   |              |
|    fps                  | 2579         |
|    iterations           | 62           |
|    time_elapsed         | 3150         |
|    total_timesteps      | 8126464      |
| train/                  |              |
|    approx_kl            | 0.0033140345 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.8         |
|    explained_variance   | 0.76         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.96         |
|    n_updates            | 610          |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.0829       |
|    value_loss           | 0.713        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 775          |
|    ep_rew_mean          | 32.6         |
| time/                   |              |
|    fps                  | 2579         |
|    iterations           | 63           |
|    time_elapsed         | 3201         |
|    total_timesteps      | 8257536      |
| train/                  |              |
|    approx_kl            | 0.0032387585 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.6         |
|    explained_variance   | 0.784        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.1          |
|    n_updates            | 620          |
|    policy_gradient_loss | -0.00175     |
|    std                  | 0.0836       |
|    value_loss           | 0.628        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 732          |
|    ep_rew_mean          | 30.5         |
| time/                   |              |
|    fps                  | 2579         |
|    iterations           | 64           |
|    time_elapsed         | 3252         |
|    total_timesteps      | 8388608      |
| train/                  |              |
|    approx_kl            | 0.0032184478 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.4         |
|    explained_variance   | 0.756        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.06         |
|    n_updates            | 630          |
|    policy_gradient_loss | -0.00154     |
|    std                  | 0.0843       |
|    value_loss           | 0.723        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 801          |
|    ep_rew_mean          | 34           |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 65           |
|    time_elapsed         | 3303         |
|    total_timesteps      | 8519680      |
| train/                  |              |
|    approx_kl            | 0.0032748128 |
|    clip_fraction        | 0.131        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 25.2         |
|    explained_variance   | 0.781        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.98         |
|    n_updates            | 640          |
|    policy_gradient_loss | -0.0018      |
|    std                  | 0.085        |
|    value_loss           | 0.656        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 748         |
|    ep_rew_mean          | 31.5        |
| time/                   |             |
|    fps                  | 2578        |
|    iterations           | 66          |
|    time_elapsed         | 3354        |
|    total_timesteps      | 8650752     |
| train/                  |             |
|    approx_kl            | 0.003329405 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 25          |
|    explained_variance   | 0.73        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.91        |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.00165    |
|    std                  | 0.0858      |
|    value_loss           | 0.731       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 803          |
|    ep_rew_mean          | 33.8         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 67           |
|    time_elapsed         | 3405         |
|    total_timesteps      | 8781824      |
| train/                  |              |
|    approx_kl            | 0.0032238415 |
|    clip_fraction        | 0.131        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 24.8         |
|    explained_variance   | 0.768        |
|    learning_rate        | 1e-05        |
|    loss                 | 2            |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.0865       |
|    value_loss           | 0.717        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 792         |
|    ep_rew_mean          | 33.7        |
| time/                   |             |
|    fps                  | 2578        |
|    iterations           | 68          |
|    time_elapsed         | 3456        |
|    total_timesteps      | 8912896     |
| train/                  |             |
|    approx_kl            | 0.003350811 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 24.6        |
|    explained_variance   | 0.751       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.76        |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.00182    |
|    std                  | 0.0872      |
|    value_loss           | 0.667       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 819          |
|    ep_rew_mean          | 34.7         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 69           |
|    time_elapsed         | 3507         |
|    total_timesteps      | 9043968      |
| train/                  |              |
|    approx_kl            | 0.0032779626 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 24.4         |
|    explained_variance   | 0.771        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.86         |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.088        |
|    value_loss           | 0.653        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 789         |
|    ep_rew_mean          | 33.2        |
| time/                   |             |
|    fps                  | 2578        |
|    iterations           | 70          |
|    time_elapsed         | 3557        |
|    total_timesteps      | 9175040     |
| train/                  |             |
|    approx_kl            | 0.003298976 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 24.2        |
|    explained_variance   | 0.734       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.92        |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.0887      |
|    value_loss           | 0.638       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 735          |
|    ep_rew_mean          | 30.7         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 71           |
|    time_elapsed         | 3608         |
|    total_timesteps      | 9306112      |
| train/                  |              |
|    approx_kl            | 0.0032431558 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 24           |
|    explained_variance   | 0.748        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.06         |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.0895       |
|    value_loss           | 0.726        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 788          |
|    ep_rew_mean          | 33.3         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 72           |
|    time_elapsed         | 3659         |
|    total_timesteps      | 9437184      |
| train/                  |              |
|    approx_kl            | 0.0031853744 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.8         |
|    explained_variance   | 0.744        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.76         |
|    n_updates            | 710          |
|    policy_gradient_loss | -0.0015      |
|    std                  | 0.0903       |
|    value_loss           | 0.675        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 806          |
|    ep_rew_mean          | 33.9         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 73           |
|    time_elapsed         | 3710         |
|    total_timesteps      | 9568256      |
| train/                  |              |
|    approx_kl            | 0.0033034883 |
|    clip_fraction        | 0.131        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.6         |
|    explained_variance   | 0.752        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.85         |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.091        |
|    value_loss           | 0.719        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 772          |
|    ep_rew_mean          | 32.9         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 74           |
|    time_elapsed         | 3761         |
|    total_timesteps      | 9699328      |
| train/                  |              |
|    approx_kl            | 0.0033356189 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.4         |
|    explained_variance   | 0.755        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.87         |
|    n_updates            | 730          |
|    policy_gradient_loss | -0.00193     |
|    std                  | 0.0918       |
|    value_loss           | 0.629        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 803          |
|    ep_rew_mean          | 34           |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 75           |
|    time_elapsed         | 3811         |
|    total_timesteps      | 9830400      |
| train/                  |              |
|    approx_kl            | 0.0032321215 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 23.1         |
|    explained_variance   | 0.745        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.76         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.0926       |
|    value_loss           | 0.742        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 746          |
|    ep_rew_mean          | 31.2         |
| time/                   |              |
|    fps                  | 2578         |
|    iterations           | 76           |
|    time_elapsed         | 3862         |
|    total_timesteps      | 9961472      |
| train/                  |              |
|    approx_kl            | 0.0032982957 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 22.9         |
|    explained_variance   | 0.765        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.75         |
|    n_updates            | 750          |
|    policy_gradient_loss | -0.00188     |
|    std                  | 0.0934       |
|    value_loss           | 0.646        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 777          |
|    ep_rew_mean          | 32.4         |
| time/                   |              |
|    fps                  | 2579         |
|    iterations           | 77           |
|    time_elapsed         | 3913         |
|    total_timesteps      | 10092544     |
| train/                  |              |
|    approx_kl            | 0.0031996523 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 22.7         |
|    explained_variance   | 0.758        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.65         |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.00186     |
|    std                  | 0.0942       |
|    value_loss           | 0.735        |
------------------------------------------
