Logging to ./data/gamma5/tb
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00243     |
|    std                  | 0.0542       |
|    value_loss           | 0.759        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 611          |
|    ep_rew_mean          | 27.2         |
| time/                   |              |
|    fps                  | 7723         |
|    iterations           | 44           |
|    time_elapsed         | 746          |
|    total_timesteps      | 5767168      |
| train/                  |              |
|    approx_kl            | 0.0022264933 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.4         |
|    explained_variance   | 0.892        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.01         |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.0543       |
|    value_loss           | 0.719        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 596          |
|    ep_rew_mean          | 26.5         |
| time/                   |              |
|    fps                  | 7722         |
|    iterations           | 45           |
|    time_elapsed         | 763          |
|    total_timesteps      | 5898240      |
| train/                  |              |
|    approx_kl            | 0.0022998643 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.3         |
|    explained_variance   | 0.893        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.09         |
|    n_updates            | 440          |
|    policy_gradient_loss | -0.00262     |
|    std                  | 0.0545       |
|    value_loss           | 0.743        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 747         |
|    ep_rew_mean          | 33.4        |
| time/                   |             |
|    fps                  | 7722        |
|    iterations           | 46          |
|    time_elapsed         | 780         |
|    total_timesteps      | 6029312     |
| train/                  |             |
|    approx_kl            | 0.002228042 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 37.3        |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.05        |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.0546      |
|    value_loss           | 0.668       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 759         |
|    ep_rew_mean          | 34.3        |
| time/                   |             |
|    fps                  | 7721        |
|    iterations           | 47          |
|    time_elapsed         | 797         |
|    total_timesteps      | 6160384     |
| train/                  |             |
|    approx_kl            | 0.002294253 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 37.2        |
|    explained_variance   | 0.874       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.936       |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.0547      |
|    value_loss           | 0.649       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 761          |
|    ep_rew_mean          | 34.1         |
| time/                   |              |
|    fps                  | 7719         |
|    iterations           | 48           |
|    time_elapsed         | 814          |
|    total_timesteps      | 6291456      |
| train/                  |              |
|    approx_kl            | 0.0022525857 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.2         |
|    explained_variance   | 0.878        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.964        |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.0548       |
|    value_loss           | 0.619        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 814         |
|    ep_rew_mean          | 36.5        |
| time/                   |             |
|    fps                  | 7720        |
|    iterations           | 49          |
|    time_elapsed         | 831         |
|    total_timesteps      | 6422528     |
| train/                  |             |
|    approx_kl            | 0.002210993 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 37.1        |
|    explained_variance   | 0.867       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.985       |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.0025     |
|    std                  | 0.0549      |
|    value_loss           | 0.598       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 828          |
|    ep_rew_mean          | 37.6         |
| time/                   |              |
|    fps                  | 7720         |
|    iterations           | 50           |
|    time_elapsed         | 848          |
|    total_timesteps      | 6553600      |
| train/                  |              |
|    approx_kl            | 0.0022237347 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.1         |
|    explained_variance   | 0.847        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.788        |
|    n_updates            | 490          |
|    policy_gradient_loss | -0.00212     |
|    std                  | 0.055        |
|    value_loss           | 0.659        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 849          |
|    ep_rew_mean          | 38.6         |
| time/                   |              |
|    fps                  | 7721         |
|    iterations           | 51           |
|    time_elapsed         | 865          |
|    total_timesteps      | 6684672      |
| train/                  |              |
|    approx_kl            | 0.0022124453 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37           |
|    explained_variance   | 0.852        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.01         |
|    n_updates            | 500          |
|    policy_gradient_loss | -0.00223     |
|    std                  | 0.0551       |
|    value_loss           | 0.611        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 866          |
|    ep_rew_mean          | 39.7         |
| time/                   |              |
|    fps                  | 7720         |
|    iterations           | 52           |
|    time_elapsed         | 882          |
|    total_timesteps      | 6815744      |
| train/                  |              |
|    approx_kl            | 0.0022420476 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37           |
|    explained_variance   | 0.853        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.95         |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.0552       |
|    value_loss           | 0.606        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 798          |
|    ep_rew_mean          | 36.2         |
| time/                   |              |
|    fps                  | 7719         |
|    iterations           | 53           |
|    time_elapsed         | 899          |
|    total_timesteps      | 6946816      |
| train/                  |              |
|    approx_kl            | 0.0021859733 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.9         |
|    explained_variance   | 0.846        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.981        |
|    n_updates            | 520          |
|    policy_gradient_loss | -0.00212     |
|    std                  | 0.0553       |
|    value_loss           | 0.642        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 841          |
|    ep_rew_mean          | 38.7         |
| time/                   |              |
|    fps                  | 7720         |
|    iterations           | 54           |
|    time_elapsed         | 916          |
|    total_timesteps      | 7077888      |
| train/                  |              |
|    approx_kl            | 0.0022309888 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.9         |
|    explained_variance   | 0.853        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.01         |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.0554       |
|    value_loss           | 0.641        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 798         |
|    ep_rew_mean          | 36.4        |
| time/                   |             |
|    fps                  | 7720        |
|    iterations           | 55          |
|    time_elapsed         | 933         |
|    total_timesteps      | 7208960     |
| train/                  |             |
|    approx_kl            | 0.002242715 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 36.8        |
|    explained_variance   | 0.838       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.07        |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00218    |
|    std                  | 0.0555      |
|    value_loss           | 0.686       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 805          |
|    ep_rew_mean          | 36.7         |
| time/                   |              |
|    fps                  | 7720         |
|    iterations           | 56           |
|    time_elapsed         | 950          |
|    total_timesteps      | 7340032      |
| train/                  |              |
|    approx_kl            | 0.0022078492 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.8         |
|    explained_variance   | 0.874        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.825        |
|    n_updates            | 550          |
|    policy_gradient_loss | -0.00228     |
|    std                  | 0.0556       |
|    value_loss           | 0.612        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 789          |
|    ep_rew_mean          | 35.6         |
| time/                   |              |
|    fps                  | 7720         |
|    iterations           | 57           |
|    time_elapsed         | 967          |
|    total_timesteps      | 7471104      |
| train/                  |              |
|    approx_kl            | 0.0021946686 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.7         |
|    explained_variance   | 0.871        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.06         |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.00268     |
|    std                  | 0.0557       |
|    value_loss           | 0.628        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 801          |
|    ep_rew_mean          | 36.2         |
| time/                   |              |
|    fps                  | 7716         |
|    iterations           | 58           |
|    time_elapsed         | 985          |
|    total_timesteps      | 7602176      |
| train/                  |              |
|    approx_kl            | 0.0022483687 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.7         |
|    explained_variance   | 0.879        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.91         |
|    n_updates            | 570          |
|    policy_gradient_loss | -0.00238     |
|    std                  | 0.0559       |
|    value_loss           | 0.587        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 737          |
|    ep_rew_mean          | 32.9         |
| time/                   |              |
|    fps                  | 7716         |
|    iterations           | 59           |
|    time_elapsed         | 1002         |
|    total_timesteps      | 7733248      |
| train/                  |              |
|    approx_kl            | 0.0021509898 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.6         |
|    explained_variance   | 0.875        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.01         |
|    n_updates            | 580          |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.056        |
|    value_loss           | 0.623        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 726         |
|    ep_rew_mean          | 32.4        |
| time/                   |             |
|    fps                  | 7715        |
|    iterations           | 60          |
|    time_elapsed         | 1019        |
|    total_timesteps      | 7864320     |
| train/                  |             |
|    approx_kl            | 0.002210408 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 36.6        |
|    explained_variance   | 0.899       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.879       |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.00264    |
|    std                  | 0.0561      |
|    value_loss           | 0.583       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 698          |
|    ep_rew_mean          | 31.4         |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 61           |
|    time_elapsed         | 1036         |
|    total_timesteps      | 7995392      |
| train/                  |              |
|    approx_kl            | 0.0021915473 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.5         |
|    explained_variance   | 0.902        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.01         |
|    n_updates            | 600          |
|    policy_gradient_loss | -0.00257     |
|    std                  | 0.0562       |
|    value_loss           | 0.594        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 726          |
|    ep_rew_mean          | 32.6         |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 62           |
|    time_elapsed         | 1053         |
|    total_timesteps      | 8126464      |
| train/                  |              |
|    approx_kl            | 0.0021050167 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.5         |
|    explained_variance   | 0.904        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.922        |
|    n_updates            | 610          |
|    policy_gradient_loss | -0.00249     |
|    std                  | 0.0563       |
|    value_loss           | 0.58         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 766          |
|    ep_rew_mean          | 34.8         |
| time/                   |              |
|    fps                  | 7715         |
|    iterations           | 63           |
|    time_elapsed         | 1070         |
|    total_timesteps      | 8257536      |
| train/                  |              |
|    approx_kl            | 0.0021239799 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.4         |
|    explained_variance   | 0.894        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.878        |
|    n_updates            | 620          |
|    policy_gradient_loss | -0.00238     |
|    std                  | 0.0564       |
|    value_loss           | 0.605        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 765          |
|    ep_rew_mean          | 34.8         |
| time/                   |              |
|    fps                  | 7716         |
|    iterations           | 64           |
|    time_elapsed         | 1087         |
|    total_timesteps      | 8388608      |
| train/                  |              |
|    approx_kl            | 0.0021012418 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.4         |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.02         |
|    n_updates            | 630          |
|    policy_gradient_loss | -0.00249     |
|    std                  | 0.0565       |
|    value_loss           | 0.621        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 775          |
|    ep_rew_mean          | 35.2         |
| time/                   |              |
|    fps                  | 7716         |
|    iterations           | 65           |
|    time_elapsed         | 1104         |
|    total_timesteps      | 8519680      |
| train/                  |              |
|    approx_kl            | 0.0022264305 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.3         |
|    explained_variance   | 0.89         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.857        |
|    n_updates            | 640          |
|    policy_gradient_loss | -0.00264     |
|    std                  | 0.0566       |
|    value_loss           | 0.576        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 796          |
|    ep_rew_mean          | 35.9         |
| time/                   |              |
|    fps                  | 7716         |
|    iterations           | 66           |
|    time_elapsed         | 1121         |
|    total_timesteps      | 8650752      |
| train/                  |              |
|    approx_kl            | 0.0021529663 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.3         |
|    explained_variance   | 0.886        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.929        |
|    n_updates            | 650          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.0567       |
|    value_loss           | 0.6          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 769          |
|    ep_rew_mean          | 34.5         |
| time/                   |              |
|    fps                  | 7716         |
|    iterations           | 67           |
|    time_elapsed         | 1138         |
|    total_timesteps      | 8781824      |
| train/                  |              |
|    approx_kl            | 0.0021573356 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.2         |
|    explained_variance   | 0.882        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.858        |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.0568       |
|    value_loss           | 0.595        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 760          |
|    ep_rew_mean          | 34           |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 68           |
|    time_elapsed         | 1155         |
|    total_timesteps      | 8912896      |
| train/                  |              |
|    approx_kl            | 0.0022428897 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.2         |
|    explained_variance   | 0.897        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.975        |
|    n_updates            | 670          |
|    policy_gradient_loss | -0.00265     |
|    std                  | 0.0569       |
|    value_loss           | 0.576        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 758          |
|    ep_rew_mean          | 34.5         |
| time/                   |              |
|    fps                  | 7713         |
|    iterations           | 69           |
|    time_elapsed         | 1172         |
|    total_timesteps      | 9043968      |
| train/                  |              |
|    approx_kl            | 0.0022223445 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.2         |
|    explained_variance   | 0.901        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.928        |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.00264     |
|    std                  | 0.057        |
|    value_loss           | 0.562        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 768          |
|    ep_rew_mean          | 35.4         |
| time/                   |              |
|    fps                  | 7713         |
|    iterations           | 70           |
|    time_elapsed         | 1189         |
|    total_timesteps      | 9175040      |
| train/                  |              |
|    approx_kl            | 0.0021623587 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.1         |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.895        |
|    n_updates            | 690          |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.0571       |
|    value_loss           | 0.56         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 740          |
|    ep_rew_mean          | 33.6         |
| time/                   |              |
|    fps                  | 7713         |
|    iterations           | 71           |
|    time_elapsed         | 1206         |
|    total_timesteps      | 9306112      |
| train/                  |              |
|    approx_kl            | 0.0022154804 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.1         |
|    explained_variance   | 0.878        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.966        |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.0573       |
|    value_loss           | 0.628        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 731         |
|    ep_rew_mean          | 33.6        |
| time/                   |             |
|    fps                  | 7713        |
|    iterations           | 72          |
|    time_elapsed         | 1223        |
|    total_timesteps      | 9437184     |
| train/                  |             |
|    approx_kl            | 0.002142462 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 36          |
|    explained_variance   | 0.883       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.16        |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.00251    |
|    std                  | 0.0574      |
|    value_loss           | 0.645       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 787          |
|    ep_rew_mean          | 36           |
| time/                   |              |
|    fps                  | 7713         |
|    iterations           | 73           |
|    time_elapsed         | 1240         |
|    total_timesteps      | 9568256      |
| train/                  |              |
|    approx_kl            | 0.0021008868 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36           |
|    explained_variance   | 0.874        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.09         |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.0575       |
|    value_loss           | 0.641        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 759          |
|    ep_rew_mean          | 34.8         |
| time/                   |              |
|    fps                  | 7713         |
|    iterations           | 74           |
|    time_elapsed         | 1257         |
|    total_timesteps      | 9699328      |
| train/                  |              |
|    approx_kl            | 0.0021585356 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.9         |
|    explained_variance   | 0.87         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.11         |
|    n_updates            | 730          |
|    policy_gradient_loss | -0.00223     |
|    std                  | 0.0576       |
|    value_loss           | 0.649        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 745          |
|    ep_rew_mean          | 33.9         |
| time/                   |              |
|    fps                  | 7713         |
|    iterations           | 75           |
|    time_elapsed         | 1274         |
|    total_timesteps      | 9830400      |
| train/                  |              |
|    approx_kl            | 0.0021968721 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.9         |
|    explained_variance   | 0.866        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.929        |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.0577       |
|    value_loss           | 0.646        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 791         |
|    ep_rew_mean          | 36          |
| time/                   |             |
|    fps                  | 7714        |
|    iterations           | 76          |
|    time_elapsed         | 1291        |
|    total_timesteps      | 9961472     |
| train/                  |             |
|    approx_kl            | 0.002138328 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.8        |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.966       |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00232    |
|    std                  | 0.0578      |
|    value_loss           | 0.629       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 849          |
|    ep_rew_mean          | 38.7         |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 77           |
|    time_elapsed         | 1308         |
|    total_timesteps      | 10092544     |
| train/                  |              |
|    approx_kl            | 0.0021932174 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.8         |
|    explained_variance   | 0.868        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.851        |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.00239     |
|    std                  | 0.058        |
|    value_loss           | 0.569        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 816          |
|    ep_rew_mean          | 37.6         |
| time/                   |              |
|    fps                  | 7715         |
|    iterations           | 78           |
|    time_elapsed         | 1325         |
|    total_timesteps      | 10223616     |
| train/                  |              |
|    approx_kl            | 0.0021932232 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.7         |
|    explained_variance   | 0.857        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.03         |
|    n_updates            | 770          |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.0581       |
|    value_loss           | 0.684        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 849         |
|    ep_rew_mean          | 38.8        |
| time/                   |             |
|    fps                  | 7714        |
|    iterations           | 79          |
|    time_elapsed         | 1342        |
|    total_timesteps      | 10354688    |
| train/                  |             |
|    approx_kl            | 0.002273165 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.7        |
|    explained_variance   | 0.851       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.972       |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00233    |
|    std                  | 0.0582      |
|    value_loss           | 0.609       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 809          |
|    ep_rew_mean          | 37           |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 80           |
|    time_elapsed         | 1359         |
|    total_timesteps      | 10485760     |
| train/                  |              |
|    approx_kl            | 0.0022098683 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.6         |
|    explained_variance   | 0.856        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.06         |
|    n_updates            | 790          |
|    policy_gradient_loss | -0.00233     |
|    std                  | 0.0583       |
|    value_loss           | 0.688        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 819          |
|    ep_rew_mean          | 37.3         |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 81           |
|    time_elapsed         | 1376         |
|    total_timesteps      | 10616832     |
| train/                  |              |
|    approx_kl            | 0.0022225743 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.5         |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.975        |
|    n_updates            | 800          |
|    policy_gradient_loss | -0.00247     |
|    std                  | 0.0584       |
|    value_loss           | 0.618        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 789          |
|    ep_rew_mean          | 35.8         |
| time/                   |              |
|    fps                  | 7714         |
|    iterations           | 82           |
|    time_elapsed         | 1393         |
|    total_timesteps      | 10747904     |
| train/                  |              |
|    approx_kl            | 0.0022009646 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.5         |
|    explained_variance   | 0.875        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.823        |
|    n_updates            | 810          |
|    policy_gradient_loss | -0.00253     |
|    std                  | 0.0586       |
|    value_loss           | 0.615        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 819         |
|    ep_rew_mean          | 37.5        |
| time/                   |             |
|    fps                  | 7714        |
|    iterations           | 83          |
|    time_elapsed         | 1410        |
|    total_timesteps      | 10878976    |
| train/                  |             |
|    approx_kl            | 0.002191291 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.4        |
|    explained_variance   | 0.863       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.05        |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00223    |
|    std                  | 0.0587      |
|    value_loss           | 0.658       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 795          |
|    ep_rew_mean          | 36.4         |
| time/                   |              |
|    fps                  | 7715         |
|    iterations           | 84           |
|    time_elapsed         | 1427         |
|    total_timesteps      | 11010048     |
| train/                  |              |
|    approx_kl            | 0.0021432834 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.4         |
|    explained_variance   | 0.843        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.11         |
|    n_updates            | 830          |
|    policy_gradient_loss | -0.00221     |
|    std                  | 0.0588       |
|    value_loss           | 0.688        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 809         |
|    ep_rew_mean          | 37.5        |
| time/                   |             |
|    fps                  | 7716        |
|    iterations           | 85          |
|    time_elapsed         | 1443        |
|    total_timesteps      | 11141120    |
| train/                  |             |
|    approx_kl            | 0.002139486 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.3        |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.967       |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.00223    |
|    std                  | 0.0589      |
|    value_loss           | 0.667       |
