Logging to data/tb_logs/20251203_191730
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 619         |
|    ep_rew_mean          | 21.6        |
| time/                   |             |
|    fps                  | 4665        |
|    iterations           | 129         |
|    time_elapsed         | 452         |
|    total_timesteps      | 2113536     |
| train/                  |             |
|    approx_kl            | 0.003270573 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.7        |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.03        |
|    n_updates            | 1280        |
|    policy_gradient_loss | -0.01       |
|    std                  | 0.0583      |
|    value_loss           | 0.456       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 525         |
|    ep_rew_mean          | 17.6        |
| time/                   |             |
|    fps                  | 4668        |
|    iterations           | 130         |
|    time_elapsed         | 456         |
|    total_timesteps      | 2129920     |
| train/                  |             |
|    approx_kl            | 0.003181596 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.7        |
|    explained_variance   | 0.904       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.07        |
|    n_updates            | 1290        |
|    policy_gradient_loss | -0.00954    |
|    std                  | 0.0584      |
|    value_loss           | 0.444       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 558          |
|    ep_rew_mean          | 18.9         |
| time/                   |              |
|    fps                  | 4670         |
|    iterations           | 131          |
|    time_elapsed         | 459          |
|    total_timesteps      | 2146304      |
| train/                  |              |
|    approx_kl            | 0.0030285686 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.7         |
|    explained_variance   | 0.933        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.88         |
|    n_updates            | 1300         |
|    policy_gradient_loss | -0.0112      |
|    std                  | 0.0585       |
|    value_loss           | 0.311        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 546         |
|    ep_rew_mean          | 18.7        |
| time/                   |             |
|    fps                  | 4673        |
|    iterations           | 132         |
|    time_elapsed         | 462         |
|    total_timesteps      | 2162688     |
| train/                  |             |
|    approx_kl            | 0.003302774 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.7        |
|    explained_variance   | 0.903       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.05        |
|    n_updates            | 1310        |
|    policy_gradient_loss | -0.00993    |
|    std                  | 0.0585      |
|    value_loss           | 0.436       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 564          |
|    ep_rew_mean          | 19.4         |
| time/                   |              |
|    fps                  | 4674         |
|    iterations           | 133          |
|    time_elapsed         | 466          |
|    total_timesteps      | 2179072      |
| train/                  |              |
|    approx_kl            | 0.0033275825 |
|    clip_fraction        | 0.15         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.6         |
|    explained_variance   | 0.911        |
|    learning_rate        | 1e-05        |
|    loss                 | 2            |
|    n_updates            | 1320         |
|    policy_gradient_loss | -0.0101      |
|    std                  | 0.0586       |
|    value_loss           | 0.379        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 581          |
|    ep_rew_mean          | 20.2         |
| time/                   |              |
|    fps                  | 4676         |
|    iterations           | 134          |
|    time_elapsed         | 469          |
|    total_timesteps      | 2195456      |
| train/                  |              |
|    approx_kl            | 0.0031963447 |
|    clip_fraction        | 0.143        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.6         |
|    explained_variance   | 0.911        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.92         |
|    n_updates            | 1330         |
|    policy_gradient_loss | -0.00972     |
|    std                  | 0.0587       |
|    value_loss           | 0.377        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 550         |
|    ep_rew_mean          | 19          |
| time/                   |             |
|    fps                  | 4678        |
|    iterations           | 135         |
|    time_elapsed         | 472         |
|    total_timesteps      | 2211840     |
| train/                  |             |
|    approx_kl            | 0.003496658 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.6        |
|    explained_variance   | 0.905       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.97        |
|    n_updates            | 1340        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.0587      |
|    value_loss           | 0.458       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 528          |
|    ep_rew_mean          | 18.2         |
| time/                   |              |
|    fps                  | 4681         |
|    iterations           | 136          |
|    time_elapsed         | 475          |
|    total_timesteps      | 2228224      |
| train/                  |              |
|    approx_kl            | 0.0032157747 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.5         |
|    explained_variance   | 0.922        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.9          |
|    n_updates            | 1350         |
|    policy_gradient_loss | -0.0102      |
|    std                  | 0.0588       |
|    value_loss           | 0.348        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 542          |
|    ep_rew_mean          | 18.9         |
| time/                   |              |
|    fps                  | 4683         |
|    iterations           | 137          |
|    time_elapsed         | 479          |
|    total_timesteps      | 2244608      |
| train/                  |              |
|    approx_kl            | 0.0034047484 |
|    clip_fraction        | 0.15         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.5         |
|    explained_variance   | 0.923        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.05         |
|    n_updates            | 1360         |
|    policy_gradient_loss | -0.0104      |
|    std                  | 0.0589       |
|    value_loss           | 0.395        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 505          |
|    ep_rew_mean          | 17.1         |
| time/                   |              |
|    fps                  | 4683         |
|    iterations           | 138          |
|    time_elapsed         | 482          |
|    total_timesteps      | 2260992      |
| train/                  |              |
|    approx_kl            | 0.0033025162 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.5         |
|    explained_variance   | 0.9          |
|    learning_rate        | 1e-05        |
|    loss                 | 2.01         |
|    n_updates            | 1370         |
|    policy_gradient_loss | -0.00913     |
|    std                  | 0.059        |
|    value_loss           | 0.47         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 505          |
|    ep_rew_mean          | 17.2         |
| time/                   |              |
|    fps                  | 4686         |
|    iterations           | 139          |
|    time_elapsed         | 485          |
|    total_timesteps      | 2277376      |
| train/                  |              |
|    approx_kl            | 0.0031706044 |
|    clip_fraction        | 0.145        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.5         |
|    explained_variance   | 0.946        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.88         |
|    n_updates            | 1380         |
|    policy_gradient_loss | -0.0116      |
|    std                  | 0.059        |
|    value_loss           | 0.255        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 565         |
|    ep_rew_mean          | 19.4        |
| time/                   |             |
|    fps                  | 4690        |
|    iterations           | 140         |
|    time_elapsed         | 489         |
|    total_timesteps      | 2293760     |
| train/                  |             |
|    approx_kl            | 0.003499659 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.4        |
|    explained_variance   | 0.918       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.05        |
|    n_updates            | 1390        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.0591      |
|    value_loss           | 0.388       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 574          |
|    ep_rew_mean          | 19.7         |
| time/                   |              |
|    fps                  | 4693         |
|    iterations           | 141          |
|    time_elapsed         | 492          |
|    total_timesteps      | 2310144      |
| train/                  |              |
|    approx_kl            | 0.0032100307 |
|    clip_fraction        | 0.144        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.4         |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.09         |
|    n_updates            | 1400         |
|    policy_gradient_loss | -0.00918     |
|    std                  | 0.0592       |
|    value_loss           | 0.467        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 607         |
|    ep_rew_mean          | 21.3        |
| time/                   |             |
|    fps                  | 4696        |
|    iterations           | 142         |
|    time_elapsed         | 495         |
|    total_timesteps      | 2326528     |
| train/                  |             |
|    approx_kl            | 0.003140655 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.4        |
|    explained_variance   | 0.926       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.96        |
|    n_updates            | 1410        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.0593      |
|    value_loss           | 0.316       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 610          |
|    ep_rew_mean          | 21.4         |
| time/                   |              |
|    fps                  | 4699         |
|    iterations           | 143          |
|    time_elapsed         | 498          |
|    total_timesteps      | 2342912      |
| train/                  |              |
|    approx_kl            | 0.0035654842 |
|    clip_fraction        | 0.158        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.3         |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.38         |
|    n_updates            | 1420         |
|    policy_gradient_loss | -0.0102      |
|    std                  | 0.0593       |
|    value_loss           | 0.485        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 577         |
|    ep_rew_mean          | 20          |
| time/                   |             |
|    fps                  | 4702        |
|    iterations           | 144         |
|    time_elapsed         | 501         |
|    total_timesteps      | 2359296     |
| train/                  |             |
|    approx_kl            | 0.003264915 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.3        |
|    explained_variance   | 0.905       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.94        |
|    n_updates            | 1430        |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.0594      |
|    value_loss           | 0.448       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 595          |
|    ep_rew_mean          | 20.6         |
| time/                   |              |
|    fps                  | 4704         |
|    iterations           | 145          |
|    time_elapsed         | 504          |
|    total_timesteps      | 2375680      |
| train/                  |              |
|    approx_kl            | 0.0030474379 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.3         |
|    explained_variance   | 0.92         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.95         |
|    n_updates            | 1440         |
|    policy_gradient_loss | -0.00973     |
|    std                  | 0.0595       |
|    value_loss           | 0.367        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 568          |
|    ep_rew_mean          | 19.3         |
| time/                   |              |
|    fps                  | 4707         |
|    iterations           | 146          |
|    time_elapsed         | 508          |
|    total_timesteps      | 2392064      |
| train/                  |              |
|    approx_kl            | 0.0033211815 |
|    clip_fraction        | 0.148        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.3         |
|    explained_variance   | 0.918        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.94         |
|    n_updates            | 1450         |
|    policy_gradient_loss | -0.0097      |
|    std                  | 0.0595       |
|    value_loss           | 0.34         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 566         |
|    ep_rew_mean          | 19.3        |
| time/                   |             |
|    fps                  | 4711        |
|    iterations           | 147         |
|    time_elapsed         | 511         |
|    total_timesteps      | 2408448     |
| train/                  |             |
|    approx_kl            | 0.003238141 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.2        |
|    explained_variance   | 0.913       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.04        |
|    n_updates            | 1460        |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.0596      |
|    value_loss           | 0.356       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 579          |
|    ep_rew_mean          | 20.5         |
| time/                   |              |
|    fps                  | 4714         |
|    iterations           | 148          |
|    time_elapsed         | 514          |
|    total_timesteps      | 2424832      |
| train/                  |              |
|    approx_kl            | 0.0032074288 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.2         |
|    explained_variance   | 0.913        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.85         |
|    n_updates            | 1470         |
|    policy_gradient_loss | -0.00956     |
|    std                  | 0.0597       |
|    value_loss           | 0.375        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 539         |
|    ep_rew_mean          | 18.7        |
| time/                   |             |
|    fps                  | 4717        |
|    iterations           | 149         |
|    time_elapsed         | 517         |
|    total_timesteps      | 2441216     |
| train/                  |             |
|    approx_kl            | 0.003273492 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.2        |
|    explained_variance   | 0.896       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.15        |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.00906    |
|    std                  | 0.0598      |
|    value_loss           | 0.479       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 549          |
|    ep_rew_mean          | 19           |
| time/                   |              |
|    fps                  | 4721         |
|    iterations           | 150          |
|    time_elapsed         | 520          |
|    total_timesteps      | 2457600      |
| train/                  |              |
|    approx_kl            | 0.0032477006 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.2         |
|    explained_variance   | 0.944        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.83         |
|    n_updates            | 1490         |
|    policy_gradient_loss | -0.0117      |
|    std                  | 0.0598       |
|    value_loss           | 0.269        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 557          |
|    ep_rew_mean          | 19.5         |
| time/                   |              |
|    fps                  | 4724         |
|    iterations           | 151          |
|    time_elapsed         | 523          |
|    total_timesteps      | 2473984      |
| train/                  |              |
|    approx_kl            | 0.0035975566 |
|    clip_fraction        | 0.16         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.1         |
|    explained_variance   | 0.893        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.91         |
|    n_updates            | 1500         |
|    policy_gradient_loss | -0.00999     |
|    std                  | 0.0599       |
|    value_loss           | 0.42         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 587          |
|    ep_rew_mean          | 20.7         |
| time/                   |              |
|    fps                  | 4727         |
|    iterations           | 152          |
|    time_elapsed         | 526          |
|    total_timesteps      | 2490368      |
| train/                  |              |
|    approx_kl            | 0.0033218623 |
|    clip_fraction        | 0.148        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.1         |
|    explained_variance   | 0.892        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.15         |
|    n_updates            | 1510         |
|    policy_gradient_loss | -0.00917     |
|    std                  | 0.06         |
|    value_loss           | 0.49         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 589          |
|    ep_rew_mean          | 20.8         |
| time/                   |              |
|    fps                  | 4728         |
|    iterations           | 153          |
|    time_elapsed         | 530          |
|    total_timesteps      | 2506752      |
| train/                  |              |
|    approx_kl            | 0.0033972003 |
|    clip_fraction        | 0.157        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.1         |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.08         |
|    n_updates            | 1520         |
|    policy_gradient_loss | -0.009       |
|    std                  | 0.0601       |
|    value_loss           | 0.48         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 586        |
|    ep_rew_mean          | 20.7       |
| time/                   |            |
|    fps                  | 4731       |
|    iterations           | 154        |
|    time_elapsed         | 533        |
|    total_timesteps      | 2523136    |
| train/                  |            |
|    approx_kl            | 0.00329591 |
|    clip_fraction        | 0.142      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 32         |
|    explained_variance   | 0.927      |
|    learning_rate        | 1e-05      |
|    loss                 | 2.07       |
|    n_updates            | 1530       |
|    policy_gradient_loss | -0.0101    |
|    std                  | 0.0601     |
|    value_loss           | 0.391      |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 597          |
|    ep_rew_mean          | 21.1         |
| time/                   |              |
|    fps                  | 4735         |
|    iterations           | 155          |
|    time_elapsed         | 536          |
|    total_timesteps      | 2539520      |
| train/                  |              |
|    approx_kl            | 0.0033444138 |
|    clip_fraction        | 0.151        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32           |
|    explained_variance   | 0.906        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.9          |
|    n_updates            | 1540         |
|    policy_gradient_loss | -0.00938     |
|    std                  | 0.0602       |
|    value_loss           | 0.413        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 577         |
|    ep_rew_mean          | 20.3        |
| time/                   |             |
|    fps                  | 4738        |
|    iterations           | 156         |
|    time_elapsed         | 539         |
|    total_timesteps      | 2555904     |
| train/                  |             |
|    approx_kl            | 0.003248632 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32          |
|    explained_variance   | 0.913       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.9         |
|    n_updates            | 1550        |
|    policy_gradient_loss | -0.00946    |
|    std                  | 0.0603      |
|    value_loss           | 0.404       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 607          |
|    ep_rew_mean          | 22           |
| time/                   |              |
|    fps                  | 4740         |
|    iterations           | 157          |
|    time_elapsed         | 542          |
|    total_timesteps      | 2572288      |
| train/                  |              |
|    approx_kl            | 0.0032774257 |
|    clip_fraction        | 0.144        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.9         |
|    explained_variance   | 0.922        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.83         |
|    n_updates            | 1560         |
|    policy_gradient_loss | -0.00988     |
|    std                  | 0.0604       |
|    value_loss           | 0.271        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 540          |
|    ep_rew_mean          | 19.2         |
| time/                   |              |
|    fps                  | 4742         |
|    iterations           | 158          |
|    time_elapsed         | 545          |
|    total_timesteps      | 2588672      |
| train/                  |              |
|    approx_kl            | 0.0033605364 |
|    clip_fraction        | 0.148        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.9         |
|    explained_variance   | 0.892        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.13         |
|    n_updates            | 1570         |
|    policy_gradient_loss | -0.00987     |
|    std                  | 0.0604       |
|    value_loss           | 0.526        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 530         |
|    ep_rew_mean          | 18.6        |
| time/                   |             |
|    fps                  | 4745        |
|    iterations           | 159         |
|    time_elapsed         | 548         |
|    total_timesteps      | 2605056     |
| train/                  |             |
|    approx_kl            | 0.003052778 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.9        |
|    explained_variance   | 0.935       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.91        |
|    n_updates            | 1580        |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.0605      |
|    value_loss           | 0.323       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 521          |
|    ep_rew_mean          | 17.9         |
| time/                   |              |
|    fps                  | 4748         |
|    iterations           | 160          |
|    time_elapsed         | 552          |
|    total_timesteps      | 2621440      |
| train/                  |              |
|    approx_kl            | 0.0031872927 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.9         |
|    explained_variance   | 0.928        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.91         |
|    n_updates            | 1590         |
|    policy_gradient_loss | -0.01        |
|    std                  | 0.0606       |
|    value_loss           | 0.366        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 548          |
|    ep_rew_mean          | 18.7         |
| time/                   |              |
|    fps                  | 4750         |
|    iterations           | 161          |
|    time_elapsed         | 555          |
|    total_timesteps      | 2637824      |
| train/                  |              |
|    approx_kl            | 0.0033438033 |
|    clip_fraction        | 0.15         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.8         |
|    explained_variance   | 0.918        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.95         |
|    n_updates            | 1600         |
|    policy_gradient_loss | -0.0104      |
|    std                  | 0.0607       |
|    value_loss           | 0.346        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 556         |
|    ep_rew_mean          | 19          |
| time/                   |             |
|    fps                  | 4753        |
|    iterations           | 162         |
|    time_elapsed         | 558         |
|    total_timesteps      | 2654208     |
| train/                  |             |
|    approx_kl            | 0.003102521 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.8        |
|    explained_variance   | 0.931       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.88        |
|    n_updates            | 1610        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.0607      |
|    value_loss           | 0.313       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 561         |
|    ep_rew_mean          | 19.1        |
| time/                   |             |
|    fps                  | 4756        |
|    iterations           | 163         |
|    time_elapsed         | 561         |
|    total_timesteps      | 2670592     |
| train/                  |             |
|    approx_kl            | 0.003214534 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.8        |
|    explained_variance   | 0.934       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.98        |
|    n_updates            | 1620        |
|    policy_gradient_loss | -0.00995    |
|    std                  | 0.0608      |
|    value_loss           | 0.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 605         |
|    ep_rew_mean          | 20.9        |
| time/                   |             |
|    fps                  | 4759        |
|    iterations           | 164         |
|    time_elapsed         | 564         |
|    total_timesteps      | 2686976     |
| train/                  |             |
|    approx_kl            | 0.003374925 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.7        |
|    explained_variance   | 0.92        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.97        |
|    n_updates            | 1630        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.0609      |
|    value_loss           | 0.399       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 601          |
|    ep_rew_mean          | 21           |
| time/                   |              |
|    fps                  | 4761         |
|    iterations           | 165          |
|    time_elapsed         | 567          |
|    total_timesteps      | 2703360      |
| train/                  |              |
|    approx_kl            | 0.0033275632 |
|    clip_fraction        | 0.153        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.7         |
|    explained_variance   | 0.895        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.98         |
|    n_updates            | 1640         |
|    policy_gradient_loss | -0.00808     |
|    std                  | 0.061        |
|    value_loss           | 0.37         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 610          |
|    ep_rew_mean          | 21.4         |
| time/                   |              |
|    fps                  | 4763         |
|    iterations           | 166          |
|    time_elapsed         | 570          |
|    total_timesteps      | 2719744      |
| train/                  |              |
|    approx_kl            | 0.0032114072 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.7         |
|    explained_variance   | 0.893        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.99         |
|    n_updates            | 1650         |
|    policy_gradient_loss | -0.00914     |
|    std                  | 0.0611       |
|    value_loss           | 0.52         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 589         |
|    ep_rew_mean          | 20.4        |
| time/                   |             |
|    fps                  | 4765        |
|    iterations           | 167         |
|    time_elapsed         | 574         |
|    total_timesteps      | 2736128     |
| train/                  |             |
|    approx_kl            | 0.003104255 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.7        |
|    explained_variance   | 0.929       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.89        |
|    n_updates            | 1660        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.0611      |
|    value_loss           | 0.351       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 544          |
|    ep_rew_mean          | 18.6         |
| time/                   |              |
|    fps                  | 4768         |
|    iterations           | 168          |
|    time_elapsed         | 577          |
|    total_timesteps      | 2752512      |
| train/                  |              |
|    approx_kl            | 0.0032835645 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.6         |
|    explained_variance   | 0.927        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.92         |
|    n_updates            | 1670         |
|    policy_gradient_loss | -0.0101      |
|    std                  | 0.0612       |
|    value_loss           | 0.35         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 558          |
|    ep_rew_mean          | 19.2         |
| time/                   |              |
|    fps                  | 4771         |
|    iterations           | 169          |
|    time_elapsed         | 580          |
|    total_timesteps      | 2768896      |
| train/                  |              |
|    approx_kl            | 0.0033629742 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.6         |
|    explained_variance   | 0.933        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.81         |
|    n_updates            | 1680         |
|    policy_gradient_loss | -0.011       |
|    std                  | 0.0613       |
|    value_loss           | 0.306        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 561         |
|    ep_rew_mean          | 19.2        |
| time/                   |             |
|    fps                  | 4773        |
|    iterations           | 170         |
|    time_elapsed         | 583         |
|    total_timesteps      | 2785280     |
| train/                  |             |
|    approx_kl            | 0.003326702 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.6        |
|    explained_variance   | 0.888       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.95        |
|    n_updates            | 1690        |
|    policy_gradient_loss | -0.00957    |
|    std                  | 0.0614      |
|    value_loss           | 0.472       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 569          |
